Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine,Unnamed: 6,Unnamed: 7,Unnamed: 8,30
usq,-42.8177108764648,-45.0749473571777,2.13711500167846,-3.89061117172241,3036723121,,,,
usq,-42.8810958862304,-43.9063034057617,2.8067443370819,-3.86258673667907,3036739788,,,,
usq,-42.6134185791015,-42.705322265625,2.9893569946289,-4.33137989044189,3036756455,,,,
usq,-41.9341049194336,-41.3106651306152,3.72369670867919,-4.64359712600708,3036773122,,,,
usq,-40.5256195068359,-39.9172744750976,4.55875349044799,-4.77905750274658,3036789789,,,,
usq,-38.7531967163086,-38.7046356201171,4.58493041992187,-4.25303125381469,3036806456,,,,
usq,-37.1834869384765,-37.4456596374511,4.43354034423828,-3.4090392589569,3036823123,,,,
usq,-35.6266479492187,-35.8383102416992,4.17932891845703,-2.69289803504943,3036839790,,,,
usq,-34.0875396728515,-33.9749069213867,3.91640591621398,-2.75312328338623,3036856457,,,,
usq,-32.5524787902832,-31.9608459472656,3.64992141723632,-3.26207852363586,3036873124,,,,
usq,-30.9574584960937,-30.1871032714843,3.43087530136108,-3.54287838935852,3036889791,,,,
usq,-29.343505859375,-29.141149520874,3.09672880172729,-3.34759783744812,3036906458,,,,
usq,-27.8140258789062,-28.5820655822753,2.869562625885,-3.12978053092956,3036923125,,,,
usq,-26.4325141906738,-28.185956954956,2.67518258094787,-3.01763010025024,3036939792,,,,
usq,-25.093391418457,-27.5166778564453,2.961923122406,-3.11041927337646,3036956459,,,,
usq,-23.6635932922363,-26.3368682861328,3.61544442176818,-3.07471919059753,3036973126,,,,
usq,-22.2293243408203,-25.0213451385498,4.09744119644165,-3.39310073852539,3036989793,,,,
usq,-21.0811042785644,-24.0375881195068,4.54021120071411,-3.91340613365173,3037006460,,,,
usq,-20.4667510986328,-23.6062297821044,4.77850341796875,-3.94017457962036,3037023127,,,,
usq,-20.2645225524902,-23.4757328033447,4.73865127563476,-3.61521506309509,3037039794,,,,
usq,-20.0921363830566,-23.1345520019531,4.44321775436401,-2.83685088157653,3037056461,,,,
usq,-19.6628608703613,-22.6289710998535,3.82186126708984,-2.30170035362243,3037073128,,,,
usq,-19.0846443176269,-22.1582126617431,3.41723585128784,-2.0089898109436,3037089795,,,,
usq,-18.5896606445312,-21.8830032348632,3.48418974876403,-1.70721542835235,3037106462,,,,
usq,-18.3419494628906,-21.8735256195068,3.71036148071289,-1.54727721214294,3037123129,,,,
usq,-18.3473777770996,-22.0455417633056,4.07292461395263,-1.72683334350585,3037139796,,,,
usq,-18.4404067993164,-22.298770904541,4.35270166397094,-2.10629177093505,3037156463,,,,
usq,-18.5581245422363,-22.6150131225585,4.59348535537719,-2.36822819709777,3037173130,,,,
usq,-18.7207984924316,-22.9623279571533,4.94624423980712,-2.77085900306701,3037189797,,,,
usq,-18.9846267700195,-23.3036384582519,5.05185270309448,-3.216157913208,3037206464,,,,
usq,-19.2800788879394,-23.5384197235107,4.63047933578491,-3.35388755798339,3037223131,,,,
usq,-19.5582427978515,-23.6724452972412,4.06273746490478,-3.06006526947021,3037239798,,,,
usq,-19.9443168640136,-23.8105869293212,3.74909543991088,-2.78677701950073,3037256465,,,,
usq,-20.4752120971679,-24.0788173675537,3.93000769615173,-2.71907830238342,3037273132,,,,
usq,-21.15864944458,-24.60005569458,4.10239028930664,-2.68917846679687,3037289799,,,,
usq,-21.9466018676757,-25.3307704925537,4.19052505493164,-2.8271780014038,3037306466,,,,
usq,-22.8269004821777,-26.1645774841308,4.3553032875061,-2.94981741905212,3037323133,,,,
usq,-23.7558822631835,-27.0131072998046,4.52676057815551,-3.02975177764892,3037339800,,,,
usq,-24.6831588745117,-27.8460464477539,4.31107568740844,-3.14950132369995,3037356467,,,,
usq,-25.5969848632812,-28.7310371398925,4.40824794769287,-3.36988306045532,3037373134,,,,
usq,-26.3939399719238,-29.683479309082,4.47490882873535,-3.6966073513031,3037389801,,,,
usq,-27.21626663208,-30.7162456512451,4.30069208145141,-3.9239649772644,3037406468,,,,
usq,-28.3007278442382,-31.8241901397705,4.0482325553894,-3.91042590141296,3037423135,,,,
usq,-29.5974464416503,-33.0141220092773,3.52007222175598,-3.7546854019165,3037439802,,,,
usq,-30.9071388244628,-34.2327270507812,3.53707575798034,-3.65412926673889,3037456469,,,,
usq,-32.1778831481933,-35.481689453125,3.24515867233276,-3.66145205497741,3037473136,,,,
usq,-33.4531745910644,-36.7608909606933,2.86574792861938,-3.69798469543457,3037489803,,,,
usq,-34.7969436645507,-38.0837860107421,2.79987144470214,-3.83554363250732,3037506470,,,,
usq,-36.1858215332031,-39.5439491271972,3.08067989349365,-4.00809669494628,3037523137,,,,
usq,-37.6057357788086,-41.1504554748535,3.14183068275451,-3.91398072242736,3037539804,,,,
usq,-38.9101486206054,-42.7266006469726,3.17240595817565,-4.00075387954711,3037556471,,,,
usq,-40.0541915893554,-44.1708679199218,3.13843297958374,-4.25266695022583,3037573138,,,,
usq,-41.0600967407226,-45.6571464538574,3.22135138511657,-3.69758772850036,3037589805,,,,
usq,-41.845718383789,-47.1411476135253,3.03173613548278,-2.29553079605102,3037606472,,,,
usq,-42.3650360107421,-48.4637031555175,2.47555828094482,-1.71720683574676,3037623139,,,,
usq,-42.5864944458007,-49.88472366333,2.0772316455841,-1.96757376194,3037639806,,,,
usq,-42.6397628784179,-51.5804290771484,1.94074392318725,-2.48013877868652,3037656473,,,,
usq,-42.6107330322265,-53.3356475830078,2.11849975585937,-3.10303544998168,3037673140,,,,
usq,-42.4646835327148,-54.9061737060546,2.34454846382141,-3.69869494438171,3037689807,,,,
usq,-42.1698379516601,-56.2583045959472,2.6238956451416,-4.20090627670288,3037706474,,,,
usq,-41.6938095092773,-57.3532752990722,2.84455561637878,-4.27911376953125,3037723141,,,,
usq,-41.1056900024414,-58.121467590332,3.11460876464843,-3.99116849899292,3037739808,,,,
usq,-40.4638214111328,-58.6017951965332,3.44601464271545,-3.64983344078063,3037756475,,,,
usq,-39.8343658447265,-58.893928527832,3.56997728347778,-3.4639618396759,3037773142,,,,
usq,-39.2086334228515,-59.029426574707,3.30541944503784,-3.45722413063049,3037789809,,,,
usq,-38.6693649291992,-59.0192832946777,2.79017233848571,-3.45706248283386,3037806476,,,,
usq,-38.2400894165039,-58.8788757324218,2.13035583496093,-3.26903629302978,3037823143,,,,
usq,-37.9410629272461,-58.640338897705,1.56865429878234,-2.91109013557434,3037839810,,,,
usq,-37.8390884399414,-58.2746887207031,1.37746524810791,-2.58938097953796,3037856477,,,,
usq,-37.9517822265625,-57.7836189270019,1.45034325122833,-2.30641555786132,3037873144,,,,
usq,-38.1276092529296,-57.2174949645996,1.71316003799438,-2.10079598426818,3037889811,,,,
usq,-38.3573913574218,-56.6469268798828,1.6640498638153,-1.72955965995788,3037906478,,,,
usq,-38.6763229370117,-55.9592628479003,1.28014743328094,-1.43759977817535,3037923145,,,,
usq,-39.0060729980468,-55.1544151306152,1.15605247020721,-1.44881892204284,3037939812,,,,
usq,-39.3451080322265,-54.2314262390136,1.37885177135467,-1.82115864753723,3037956479,,,,
usq,-39.7234725952148,-52.9946022033691,1.60361981391906,-2.76090884208679,3037973146,,,,
usq,-40.2075500488281,-51.5034599304199,1.98363924026489,-4.57690715789794,3037989813,,,,
usq,-40.6543426513671,-50.1327743530273,2.70305848121643,-6.44824028015136,3038006480,,,,
usq,-40.8854904174804,-48.3778457641601,3.29050469398498,-5.52892875671386,3038023147,,,,
usq,-41.0058822631836,-45.9949989318847,2.9224510192871,-2.88058686256408,3038039814,,,,
usq,-41.2243270874023,-44.1472778320312,1.86435651779174,-2.78415656089782,3038056481,,,,
usq,-41.4533309936523,-43.3782196044921,1.57963597774505,-4.12073135375976,3038073148,,,,
usq,-41.4020843505859,-42.939525604248,2.91799712181091,-4.63669347763061,3038089815,,,,
usq,-41.1551971435546,-42.1155738830566,4.50232696533203,-5.23470830917358,3038106482,,,,
usq,-40.6234588623046,-40.5785217285156,5.2156434059143,-5.70886898040771,3038123149,,,,
usq,-39.676025390625,-38.5360717773437,4.83944129943847,-5.67638540267944,3038139816,,,,
usq,-38.4731903076171,-36.3705406188964,4.18484258651733,-5.2871446609497,3038156483,,,,
usq,-36.8554763793945,-34.4278526306152,4.01610946655273,-4.75665283203125,3038173150,,,,
usq,-34.712890625,-32.8099937438964,3.82708954811096,-3.92335033416748,3038189817,,,,
usq,-32.3457336425781,-31.5008125305175,3.1426236629486,-3.42969989776611,3038206484,,,,
usq,-30.0870666503906,-30.3855113983154,2.45557212829589,-2.91994524002075,3038223151,,,,
usq,-28.3186683654785,-29.3244342803955,2.5270550251007,-2.10791611671447,3038239818,,,,
usq,-27.2359085083007,-28.2597141265869,2.98130178451538,-1.32997107505798,3038256485,,,,
usq,-26.2574577331543,-27.2871265411376,3.07141041755676,-1.2139298915863,3038273152,,,,
usq,-24.9797973632812,-26.4245777130126,2.91718983650207,-2.05726075172424,3038289819,,,,
usq,-23.6094894409179,-25.6015434265136,3.05051255226135,-3.41408467292785,3038306486,,,,
usq,-22.6150779724121,-24.7608489990234,3.97777295112609,-4.72477197647094,3038323153,,,,
usq,-22.1499290466308,-23.8589191436767,4.65183067321777,-5.16129350662231,3038339820,,,,
usq,-21.9232749938964,-22.9050159454345,4.71631622314453,-4.7905855178833,3038356487,,,,
usq,-21.4688034057617,-22.1599006652832,4.36788702011108,-4.17193031311035,3038373154,,,,
usq,-20.6648025512695,-21.679552078247,4.5023717880249,-3.35471177101135,3038389821,,,,
usq,-19.5861549377441,-21.2635746002197,4.87722301483154,-2.56702613830566,3038406488,,,,
usq,-18.4915046691894,-20.7228565216064,4.85537767410278,-2.36452412605285,3038423155,,,,
usq,-17.6644134521484,-20.1068038940429,4.33448314666748,-2.39684224128723,3038439822,,,,
usq,-17.295726776123,-19.6146945953369,3.77039361000061,-2.52032852172851,3038456489,,,,
usq,-17.315200805664,-19.3265972137451,3.58537006378173,-2.53086829185485,3038473156,,,,
usq,-17.4572143554687,-19.187931060791,3.85492873191833,-2.44207787513732,3038489823,,,,
usq,-17.4188766479492,-19.1462936401367,3.91004824638366,-2.54062938690185,3038506490,,,,
usq,-17.1851463317871,-19.2914276123046,4.15234804153442,-2.82446217536926,3038523157,,,,
usq,-16.8973388671875,-19.6588153839111,4.47689056396484,-3.22286677360534,3038539824,,,,
usq,-16.8331069946289,-20.0610237121582,4.80025959014892,-3.57088112831115,3038556491,,,,
usq,-17.1996269226074,-20.3494281768798,5.00227212905883,-3.58315730094909,3038573158,,,,
usq,-17.9007377624511,-20.5803813934326,5.07340383529663,-3.37021350860595,3038589825,,,,
usq,-18.5552864074707,-20.8623943328857,5.21316766738891,-3.01038646697998,3038606492,,,,
usq,-19.0664558410644,-21.3495216369628,5.151780128479,-2.79122853279113,3038623159,,,,
usq,-19.6804656982421,-22.0654315948486,4.69031953811645,-2.67924880981445,3038639826,,,,
usq,-20.4525032043457,-22.8387966156005,4.09789657592773,-2.73565435409545,3038656493,,,,
usq,-21.3000831604003,-23.5269737243652,3.82623863220214,-2.95253014564514,3038673160,,,,
usq,-22.145824432373,-24.2543621063232,4.02521038055419,-3.38858556747436,3038689827,,,,
usq,-23.0279426574707,-25.0777549743652,4.08924150466918,-3.55298852920532,3038706494,,,,
usq,-23.9890594482421,-26.0222969055175,4.27533388137817,-3.56517362594604,3038723161,,,,
usq,-25.0456047058105,-27.1053752899169,4.38788032531738,-3.57515048980712,3038739828,,,,
usq,-26.2196731567382,-28.2813777923584,4.37170505523681,-3.52119755744934,3038756495,,,,
usq,-27.5098648071289,-29.4972438812255,4.07031297683715,-3.63423204421997,3038773162,,,,
usq,-28.88862991333,-30.72265625,3.81077218055725,-3.77720689773559,3038789829,,,,
usq,-30.3050308227539,-31.9650745391845,3.58970713615417,-3.77888464927673,3038806496,,,,
usq,-31.8457603454589,-33.229019165039,3.3167827129364,-4.00066947937011,3038823163,,,,
usq,-33.3230247497558,-34.5919456481933,3.16563129425048,-4.42586469650268,3038839830,,,,
usq,-34.6772918701171,-36.1257743835449,2.87300395965576,-4.55167531967163,3038856497,,,,
usq,-35.9568405151367,-37.7207298278808,2.54665780067443,-4.54189682006835,3038873164,,,,
usq,-37.1970825195312,-39.3045120239257,2.4612488746643,-4.41645812988281,3038889831,,,,
usq,-38.4946517944336,-40.7577590942382,2.7462842464447,-4.18301677703857,3038906498,,,,
usq,-39.7973403930664,-42.1174697875976,2.67020845413208,-3.59628915786743,3038923165,,,,
usq,-40.9859619140625,-43.5319709777832,2.52194499969482,-2.96361136436462,3038939832,,,,
usq,-41.9078979492187,-45.1215133666992,2.39317917823791,-2.67888927459716,3038956499,,,,
usq,-42.5481567382812,-46.8647499084472,2.02255034446716,-2.65756893157959,3038973166,,,,
usq,-42.8921890258789,-48.6841011047363,2.19377923011779,-2.52865433692932,3038989833,,,,
usq,-42.9153060913086,-50.4667129516601,2.80181002616882,-2.57161164283752,3039006500,,,,
usq,-42.6568374633789,-52.1151580810546,3.37760210037231,-2.92076897621154,3039023167,,,,
usq,-42.0934219360351,-53.5824470520019,3.90159320831298,-3.44018292427063,3039039834,,,,
usq,-41.2201995849609,-54.8505020141601,4.00636291503906,-3.81074452400207,3039056501,,,,
usq,-40.1164169311523,-55.9159278869628,3.93908023834228,-3.92191672325134,3039073168,,,,
usq,-38.9552993774414,-56.7391014099121,3.37340116500854,-3.95039796829223,3039089835,,,,
usq,-37.8848266601562,-57.3326225280761,2.52831578254699,-3.94070792198181,3039106502,,,,
usq,-37.0578308105468,-57.729133605957,1.7887886762619,-3.88510990142822,3039123169,,,,
usq,-36.5036849975586,-57.936710357666,1.31394124031066,-3.75708079338073,3039139836,,,,
usq,-36.027717590332,-57.9982719421386,1.24807500839233,-3.40929675102233,3039156503,,,,
usq,-35.4077606201171,-57.9664916992187,1.30812013149261,-3.1790428161621,3039173170,,,,
usq,-34.7140502929687,-57.8712425231933,1.39858150482177,-3.14262628555297,3039189837,,,,
usq,-34.4020309448242,-57.6910095214843,1.60899794101715,-3.00977492332458,3039206504,,,,
usq,-35.0701751708984,-57.3474311828613,2.24297285079956,-2.93197274208068,3039223171,,,,
usq,-36.8541564941406,-56.7218513488769,3.73999667167663,-3.00549530982971,3039239838,,,,
usq,-38.7321701049804,-55.6939888000488,5.00202560424804,-3.42738318443298,3039256505,,,,
usq,-39.6504898071289,-54.2589111328125,4.13917589187622,-4.28844690322876,3039273172,,,,
usq,-39.558235168457,-52.4626388549804,2.26204919815063,-5.48958396911621,3039289839,,,,
usq,-39.2862548828125,-50.6968879699707,0.556845366954803,-6.01629114151001,3039306506,,,,
usq,-39.0890960693359,-49.3250122070312,-0.313719719648361,-5.72462940216064,3039323173,,,,
usq,-39.2141418457031,-48.0671691894531,-0.863792955875396,-6.15489196777343,3039339840,,,,
usq,-39.8673858642578,-46.4848403930664,-0.814866781234741,-5.74027919769287,3039356507,,,,
usq,-40.8003387451171,-44.9064331054687,0.382769703865051,-3.57933926582336,3039373174,,,,
usq,-41.4669494628906,-43.8431587219238,2.33739638328552,-2.26218080520629,3039389841,,,,
usq,-41.6860198974609,-43.2829971313476,4.31232738494873,-1.39156317710876,3039406508,,,,
usq,-41.4813079833984,-42.8224601745605,5.53663158416748,-0.498326152563095,3039423175,,,,
usq,-40.920166015625,-42.1660385131835,5.09419155120849,-0.106466934084892,3039439842,,,,
usq,-40.2063980102539,-41.2420310974121,4.05351114273071,-0.358588933944702,3039456509,,,,
usq,-39.4028854370117,-40.2385215759277,3.67705869674682,-0.802199065685272,3039473176,,,,
usq,-38.4473800659179,-38.971435546875,3.8289840221405,-2.45848131179809,3039489843,,,,
usq,-37.3703994750976,-37.5660781860351,3.89324259757995,-4.23000431060791,3039506510,,,,
usq,-36.3657760620117,-36.3787193298339,3.65537691116333,-5.80643892288208,3039523177,,,,
usq,-35.368782043457,-35.4875793457031,3.32674050331115,-6.58200693130493,3039539844,,,,
usq,-34.2557983398437,-34.737937927246,2.73263525962829,-7.09129333496093,3039556511,,,,
usq,-32.841251373291,-33.9138145446777,2.47241854667663,-6.9321265220642,3039573178,,,,
usq,-31.3487854003906,-32.9149551391601,2.69374299049377,-5.72581672668457,3039589845,,,,
usq,-29.9324722290039,-31.5804767608642,3.38346791267395,-3.62492132186889,3039606512,,,,
usq,-28.6700477600097,-29.8952026367187,3.41698050498962,-1.95021057128906,3039623179,,,,
usq,-27.6345520019531,-28.1407203674316,3.64564990997314,-1.0806268453598,3039639846,,,,
usq,-26.7451019287109,-26.6724987030029,4.26124143600463,-1.24956858158111,3039656513,,,,
usq,-25.9800453186035,-25.6550750732421,4.59751987457275,-1.78462481498718,3039673180,,,,
usq,-25.2974052429199,-25.0495166778564,4.7973084449768,-2.20096707344055,3039689847,,,,
usq,-24.7034263610839,-24.6988143920898,4.83772468566894,-2.47505068778991,3039706514,,,,
usq,-24.0004997253418,-24.4048118591308,4.37832689285278,-2.59256768226623,3039723181,,,,
usq,-23.1814193725585,-24.0402717590332,3.99453997611999,-2.67510294914245,3039739848,,,,
usq,-22.4045181274414,-23.7136116027832,3.99396848678588,-3.12689542770385,3039756515,,,,
usq,-21.7470016479492,-23.5550537109375,4.13092279434204,-3.73685359954834,3039773182,,,,
usq,-21.112922668457,-23.486909866333,4.23297977447509,-4.32907199859619,3039789849,,,,
usq,-20.5384979248046,-23.3037719726562,4.41272020339965,-4.6892704963684,3039806516,,,,
usq,-20.0807571411132,-22.8929538726806,4.66904878616333,-4.52166318893432,3039823183,,,,
usq,-19.8044357299804,-22.4842548370361,4.95285034179687,-3.80715870857238,3039839850,,,,
usq,-19.7172126770019,-22.3182926177978,5.00765943527221,-3.06189966201782,3039856517,,,,
usq,-19.7612686157226,-22.343786239624,4.7306523323059,-2.63819575309753,3039873184,,,,
usq,-19.8679084777832,-22.4077796936035,4.18780803680419,-2.52204036712646,3039889851,,,,
usq,-19.9013786315918,-22.4965534210205,3.83832097053527,-2.85039353370666,3039906518,,,,
usq,-19.9853553771972,-22.6335544586181,3.91581559181213,-3.17643761634826,3039923185,,,,
usq,-20.3555870056152,-22.8964099884033,4.16293096542358,-3.24789404869079,3039939852,,,,
usq,-21.0686225891113,-23.3212051391601,4.29428815841674,-3.32739615440368,3039956519,,,,
usq,-21.8319778442382,-23.9059295654296,4.52011728286743,-3.52629661560058,3039973186,,,,
usq,-22.4087867736816,-24.6009578704834,4.95459222793579,-3.59605121612548,3039989853,,,,
usq,-22.9174728393554,-25.3225688934326,5.06813240051269,-3.50573682785034,3040006520,,,,
usq,-23.5856819152832,-26.0952033996582,4.77690029144287,-3.45750284194946,3040023187,,,,
usq,-24.5297470092773,-26.8762626647949,4.34884643554687,-3.43522071838378,3040039854,,,,
usq,-25.7360191345214,-27.6611289978027,4.04460477828979,-3.40559887886047,3040056521,,,,
usq,-26.9741859436035,-28.4884452819824,3.82796359062194,-3.33969926834106,3040073188,,,,
usq,-28.1350669860839,-29.4333209991455,3.653165102005,-3.25012373924255,3040089855,,,,
usq,-29.2176780700683,-30.5243129730224,3.80586695671081,-3.1526300907135,3040106522,,,,
usq,-30.0763282775878,-31.7022953033447,3.75223898887634,-3.23649978637695,3040123189,,,,
usq,-30.9837417602539,-32.8668022155761,3.57059144973754,-3.29927897453308,3040139856,,,,
usq,-32.2020683288574,-34.0771598815918,3.40848755836486,-3.50473499298095,3040156523,,,,
usq,-33.8148689270019,-35.404613494873,3.12916779518127,-4.08166074752807,3040173190,,,,
usq,-35.5823440551757,-36.7201271057128,2.940274477005,-4.2503638267517,3040189857,,,,
usq,-37.230972290039,-37.9902725219726,2.77761793136596,-4.25672578811645,3040206524,,,,
usq,-38.754280090332,-39.3898887634277,2.77715730667114,-4.13752174377441,3040223191,,,,
usq,-40.1280975341796,-40.9519500732421,3.1077184677124,-3.82887601852417,3040239858,,,,
usq,-41.2200698852539,-42.3619880676269,3.32976222038269,-3.6286826133728,3040256525,,,,
usq,-42.1163330078125,-43.6575241088867,3.21765375137329,-3.12607860565185,3040273192,,,,
usq,-42.89208984375,-45.1887092590332,3.57090282440185,-2.74833416938781,3040289859,,,,
usq,-43.4799728393554,-46.94136428833,3.88877034187316,-2.69184470176696,3040306526,,,,
usq,-43.844253540039,-48.6234893798828,3.45838403701782,-2.84943842887878,3040323193,,,,
usq,-43.9332733154296,-50.1041564941406,2.71157646179199,-3.21208667755126,3040339860,,,,
usq,-43.7053833007812,-51.4244308471679,2.27592086791992,-3.41686105728149,3040356527,,,,
usq,-43.2461700439453,-52.5863456726074,1.99110639095306,-3.48238778114318,3040373194,,,,
usq,-42.7704544067382,-53.5544548034668,1.66639709472656,-3.4046401977539,3040389861,,,,
usq,-42.268081665039,-54.3245239257812,1.64491260051727,-3.10752439498901,3040406528,,,,
usq,-41.6808395385742,-54.9363784790039,1.79237031936645,-3.22848534584045,3040423195,,,,
usq,-40.9714202880859,-55.3634872436523,1.74619650840759,-3.45515060424804,3040439862,,,,
usq,-40.2331390380859,-55.5823822021484,1.39104199409484,-3.22842144966125,3040456529,,,,
usq,-39.6190719604492,-55.76904296875,0.993134140968322,-2.78175163269042,3040473196,,,,
usq,-39.1507949829101,-55.9085311889648,0.85595679283142,-2.75255179405212,3040489863,,,,
usq,-38.8202209472656,-55.8626327514648,0.952361047267913,-2.82862567901611,3040506530,,,,
usq,-38.6961822509765,-55.7230148315429,1.2335238456726,-2.76870727539062,3040523197,,,,
usq,-38.7644500732421,-55.524112701416,1.82585406303405,-2.62702250480651,3040539864,,,,
usq,-39.0300827026367,-55.2014045715332,2.13791322708129,-2.44647574424743,3040556531,,,,
usq,-39.4287872314453,-54.7280540466308,2.25694274902343,-2.40574741363525,3040573198,,,,
usq,-39.9611129760742,-54.1372947692871,2.24604249000549,-2.71300911903381,3040589865,,,,
usq,-40.590835571289,-53.4230575561523,2.29985284805297,-3.01344847679138,3040606532,,,,
usq,-41.302375793457,-52.6172828674316,2.76406002044677,-3.43878173828125,3040623199,,,,
usq,-41.8992462158203,-51.6158599853515,2.95350670814514,-3.62898850440979,3040639866,,,,
usq,-42.2878646850586,-50.4743576049804,3.02372574806213,-3.96454858779907,3040656533,,,,
usq,-42.538459777832,-49.302936553955,2.26310873031616,-4.20187139511108,3040673200,,,,
usq,-42.6882095336914,-47.9929008483886,2.05490827560424,-3.93773531913757,3040689867,,,,
usq,-42.7534713745117,-46.6782836914062,2.13277077674865,-3.53341460227966,3040706534,,,,
usq,-42.5889511108398,-45.4249649047851,2.95971751213073,-3.09450912475585,3040723201,,,,
usq,-42.1517944335937,-44.2223052978515,3.71771121025085,-2.36097836494445,3040739868,,,,
usq,-41.4199523925781,-43.0987396240234,3.97706890106201,-2.19452738761901,3040756535,,,,
usq,-40.4126892089843,-41.8155670166015,3.29682302474975,-2.41962051391601,3040773202,,,,
usq,-39.2130661010742,-40.4783210754394,2.98008632659912,-2.6689977645874,3040789869,,,,
usq,-37.8369216918945,-38.9615859985351,2.94776248931884,-3.47551083564758,3040806536,,,,
usq,-36.3336715698242,-37.4499015808105,3.05398750305175,-3.86428070068359,3040823203,,,,
usq,-35.0364990234375,-36.3370285034179,3.06406426429748,-3.98406839370727,3040839870,,,,
usq,-33.9858818054199,-35.5276870727539,3.11122679710388,-3.89520788192749,3040856537,,,,
usq,-33.0468063354492,-34.4809265136718,2.92504143714904,-3.57284021377563,3040873204,,,,
usq,-32.0830116271972,-33.2610855102539,3.26151728630065,-3.20387458801269,3040889871,,,,
usq,-31.004653930664,-32.0739555358886,4.07511663436889,-3.16481590270996,3040906538,,,,
usq,-29.9542007446289,-31.0538749694824,4.53241872787475,-3.29268169403076,3040923205,,,,
usq,-28.9376220703125,-30.1450500488281,4.39222526550293,-3.35278058052063,3040939872,,,,
usq,-27.8146705627441,-29.0939006805419,3.37412142753601,-3.29769420623779,3040956539,,,,
usq,-26.6836166381835,-27.9621753692626,2.31673431396484,-3.51352334022521,3040973206,,,,
usq,-25.6336059570312,-27.0578269958496,2.70564079284667,-3.69940733909606,3040989873,,,,
usq,-24.7155799865722,-26.5067996978759,4.47031545639038,-3.76364350318908,3041006540,,,,
usq,-24.0573463439941,-26.1612529754638,5.02610683441162,-3.59378051757812,3041023207,,,,
usq,-23.4555511474609,-25.7083263397216,4.77539634704589,-2.90107440948486,3041039874,,,,
usq,-22.7179985046386,-25.0483932495117,4.87675905227661,-1.90020442008972,3041056541,,,,
usq,-21.8420639038085,-24.4274387359619,5.05915594100952,-1.56198751926422,3041073208,,,,
usq,-21.0462036132812,-24.0906982421875,4.81745910644531,-1.58493113517761,3041089875,,,,
usq,-20.5385398864746,-24.0181217193603,4.06174755096435,-1.83898794651031,3041106542,,,,
usq,-20.3272476196289,-24.0085010528564,3.41543579101562,-2.36726212501525,3041123209,,,,
usq,-20.4467544555664,-23.980297088623,3.14173650741577,-3.15182828903198,3041139876,,,,
usq,-20.7518920898437,-24.0247821807861,3.19293665885925,-3.94677972793579,3041156543,,,,
usq,-21.0407981872558,-24.2089748382568,3.66211128234863,-4.05034112930297,3041173210,,,,
usq,-21.2624206542968,-24.4639797210693,4.60593318939209,-3.54921507835388,3041189877,,,,
usq,-21.409065246582,-24.6958637237548,5.04854583740234,-2.76697039604187,3041206544,,,,
usq,-21.6201477050781,-24.9516124725341,4.85971546173095,-2.27097487449646,3041223211,,,,
usq,-21.8824272155761,-25.255651473999,4.6193675994873,-2.32834362983703,3041239878,,,,
usq,-22.2012023925781,-25.6319217681884,4.38658428192138,-2.75942182540893,3041256545,,,,
usq,-22.6587257385253,-26.1403331756591,3.86585903167724,-3.265230178833,3041273212,,,,
usq,-23.2528228759765,-26.7760963439941,3.8271300792694,-3.37863540649414,3041289879,,,,
usq,-23.9151420593261,-27.4773006439209,3.84882688522338,-3.42603850364685,3041306546,,,,
usq,-24.7229194641113,-28.1448154449462,3.91121840476989,-3.51566982269287,3041323213,,,,
usq,-25.6259956359863,-28.8396682739257,3.90336608886718,-3.5220239162445,3041339880,,,,
usq,-26.4744071960449,-29.6370792388916,4.08425045013427,-3.44114804267883,3041356547,,,,
usq,-27.2635688781738,-30.5955638885498,4.15561580657959,-3.28681302070617,3041373214,,,,
usq,-28.1529541015625,-31.5694618225097,3.85598993301391,-3.40671634674072,3041389881,,,,
usq,-29.2476425170898,-32.5152206420898,3.58446216583251,-3.69637703895568,3041406548,,,,
usq,-30.4355926513671,-33.5441436767578,3.5379512310028,-3.90112423896789,3041423215,,,,
usq,-31.6303672790527,-34.6947402954101,3.50634956359863,-3.7936360836029,3041439882,,,,
usq,-32.8478851318359,-35.8920974731445,3.59520173072814,-3.62995290756225,3041456549,,,,
usq,-33.9961128234863,-37.1445083618164,3.55583977699279,-3.55399179458618,3041473216,,,,
usq,-35.0692977905273,-38.4210586547851,3.62425184249877,-3.42194771766662,3041489883,,,,
usq,-36.1325531005859,-39.7371253967285,3.69282269477844,-3.49285316467285,3041506550,,,,
usq,-37.297119140625,-41.1349906921386,3.61099195480346,-3.9753246307373,3041523217,,,,
usq,-38.5672073364257,-42.6730651855468,3.21525692939758,-3.96267819404602,3041539884,,,,
usq,-39.7477035522461,-44.3320541381835,3.15152382850646,-3.73857045173645,3041556551,,,,
usq,-40.7754669189453,-46.1201019287109,2.96862268447875,-3.71412920951843,3041573218,,,,
usq,-41.6569900512695,-47.8920593261718,2.82147359848022,-3.56933307647705,3041589885,,,,
usq,-42.2640075683593,-49.4728698730468,3.21665978431701,-3.57615065574646,3041606552,,,,
usq,-42.5857467651367,-50.8337974548339,3.12749171257019,-3.34105348587036,3041623219,,,,
usq,-42.7537155151367,-52.0712165832519,3.31415510177612,-3.12077927589416,3041639886,,,,
usq,-42.5941848754882,-53.1717300415039,3.24298644065856,-2.95327496528625,3041656553,,,,
