Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
iw,-36.8357925415039,-86.1932754516601,-15.0583086013793,61.6207733154296,1614360450
iw,-36.5429000854492,-85.071533203125,-18.2770614624023,65.4544448852539,1614377117
iw,-36.2357788085937,-83.893440246582,-19.5594158172607,69.0582046508789,1614393784
iw,-35.9374656677246,-82.8630065917968,-19.0744304656982,60.14501953125,1614410451
iw,-35.665771484375,-82.0664520263671,-17.3423252105712,45.6669006347656,1614427118
iw,-35.4614715576171,-81.5040512084961,-13.1795930862426,30.4471702575683,1614443785
iw,-35.321662902832,-81.0452728271484,-9.19857692718505,23.1052265167236,1614460452
iw,-35.3229522705078,-80.5592041015625,-0.57065325975418,24.4867229461669,1614477119
iw,-35.4719924926757,-80.0115814208984,8.5589370727539,29.0489959716796,1614493786
iw,-35.4889907836914,-79.6153793334961,0.561311542987823,20.7686443328857,1614510453
iw,-35.3015480041503,-79.5867309570312,-11.9046669006347,-1.49884402751922,1614527120
iw,-35.1760902404785,-80.1446762084961,-6.63669061660766,-37.2658653259277,1614543787
iw,-35.8338737487793,-81.417121887207,40.3809967041015,-82.0609664916992,1614560454
iw,-36.8140106201171,-83.3070449829101,57.8371887207031,-125.135078430175,1614577121
iw,-37.6202239990234,-85.3031845092773,46.2328453063964,-147.975875854492,1614593788
iw,-38.3104171752929,-86.5176010131836,37.0908546447753,-150.366348266601,1614610455
iw,-39.2334556579589,-86.0643310546875,50.6166076660156,-139.339706420898,1614627122
iw,-40.4736404418945,-84.5828247070312,72.972785949707,-130.793701171875,1614643789
iw,-41.9164314270019,-82.6675415039062,89.665054321289,-139.432495117187,1614660456
iw,-43.320026397705,-80.5480728149414,91.2428588867187,-146.086288452148,1614677123
iw,-44.659812927246,-78.4498825073242,92.5292739868164,-140.01968383789,1614693790
iw,-45.8158912658691,-76.377197265625,85.9996337890625,-135.187515258789,1614710457
iw,-47.0960006713867,-74.0509796142578,93.6927108764648,-148.068099975585,1614727124
iw,-48.4336547851562,-71.3162460327148,91.3308181762695,-170.399948120117,1614743791
iw,-49.6338157653808,-68.5132217407226,77.7421035766601,-172.915802001953,1614760458
iw,-50.6899452209472,-66.0955123901367,65.1482238769531,-149.548034667968,1614777125
iw,-51.7561607360839,-64.2298126220703,61.6427993774414,-116.70987701416,1614793792
iw,-52.8898086547851,-62.8918418884277,61.2317314147949,-84.7780227661132,1614810459
iw,-54.1054420471191,-61.4880676269531,64.5892868041992,-87.8507308959961,1614827126
iw,-55.4109077453613,-59.5816192626953,72.1366424560546,-117.139083862304,1614843793
iw,-56.7409896850585,-57.4490776062011,75.2350692749023,-130.709854125976,1614860460
iw,-58.0693550109863,-55.6941528320312,76.7953414916992,-108.713905334472,1614877127
iw,-59.3462524414062,-53.9455528259277,76.5694503784179,-108.674140930175,1614893794
iw,-60.5319290161132,-52.0889892578125,78.1083450317382,-114.813552856445,1614910461
iw,-61.511791229248,-50.6610450744628,72.6732788085937,-88.5919647216796,1614927128
iw,-62.2401542663574,-49.7911987304687,64.9036026000976,-54.9450073242187,1614943795
iw,-62.8681564331054,-49.3701972961425,65.7477874755859,-27.8682289123535,1614960462
iw,-63.5017852783203,-49.2114028930664,72.3038482666015,-11.6673517227172,1614977129
iw,-64.1758193969726,-49.3640975952148,76.5952453613281,7.55774021148681,1614993796
iw,-64.8682708740234,-49.6755027770996,75.069465637207,17.1497840881347,1615010463
iw,-65.5100173950195,-50.0803108215332,69.325080871582,22.7081203460693,1615027130
iw,-66.1187667846679,-50.3960037231445,66.1643295288086,17.3391551971435,1615043797
iw,-66.7670135498046,-50.6837921142578,70.8364028930664,15.3977689743042,1615060464
iw,-67.3745727539062,-50.7573890686035,67.3526916503906,1.91891503334045,1615077131
iw,-67.9469299316406,-50.7284126281738,64.2830123901367,-4.86564874649047,1615093798
iw,-68.4632415771484,-50.6634521484375,62.3796806335449,-6.84932613372802,1615110465
iw,-68.8710021972656,-50.4838829040527,54.0380935668945,-13.5087337493896,1615127132
iw,-69.1675415039062,-50.0943298339843,48.7460098266601,-26.2817554473876,1615143799
iw,-69.3801345825195,-49.49560546875,45.5581359863281,-39.5382003784179,1615160466
iw,-69.6216049194336,-48.9295463562011,43.3640213012695,-37.8604202270507,1615177133
iw,-69.9036178588867,-48.5249519348144,37.4206428527832,-28.4180068969726,1615193800
iw,-70.2404098510742,-48.2286338806152,34.7041816711425,-22.2848491668701,1615210467
iw,-70.6627960205078,-48.1844673156738,35.0965576171875,-7.67909812927246,1615227134
iw,-71.1170806884765,-48.1915473937988,29.6205978393554,-4.29449462890625,1615243801
iw,-71.539566040039,-47.940559387207,25.9021167755126,-19.7775001525878,1615260468
iw,-71.88134765625,-47.6019248962402,24.7712059020996,-26.9407329559326,1615277135
iw,-72.1354217529296,-47.349983215332,25.0065326690673,-23.63450050354,1615293802
iw,-72.3345413208007,-47.3417205810546,21.5809059143066,-10.0355863571167,1615310469
iw,-72.4921417236328,-47.5455093383789,16.5729503631591,2.58195447921752,1615327136
iw,-72.6238861083984,-47.8495826721191,3.05936741828918,8.95185279846191,1615343803
iw,-72.8117904663086,-48.4826507568359,-22.8241157531738,30.8584766387939,1615360470
iw,-73.1022872924804,-49.4711036682128,-61.7302856445312,54.7602195739746,1615377137
iw,-73.4747467041015,-50.6626358032226,-96.3184509277343,68.3016204833984,1615393804
iw,-73.8802337646484,-51.8875350952148,-105.15461730957,70.4717483520507,1615410471
iw,-74.265266418457,-53.1130561828613,-115.866333007812,70.0923461914062,1615427138
iw,-74.4621887207031,-54.4544296264648,-116.59031677246,77.0149917602539,1615443805
iw,-73.9658279418945,-55.8653488159179,-136.551116943359,81.1444549560546,1615460472
iw,-72.5721817016601,-57.2360076904296,-160.343917846679,78.6669540405273,1615477139
iw,-70.6210250854492,-58.6050376892089,-169.827270507812,78.6529769897461,1615493806
iw,-68.5255279541015,-60.0789718627929,-158.613357543945,85.3256683349609,1615510473
