Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
fc,-22.4698467254638,-7.9283905029296,2.196970018503844,14.182769384700281,1925380787,,,,,
fc,-21.2082252502441,-9.2388000488281,3.9796806443471264,13.48145764232437,1925397454,,,,,
fc,-20.1169662475585,-11.0056552886962,4.857712731890308,12.25173808668437,1925414121,,,,,
fc,-19.3499507904052,-12.9865226745605,4.7312456514845485,10.777057413225597,1925430788,,,,,
fc,-19.2275943756103,-14.5365524291992,3.634953823270976,9.328228960633796,1925447455,,,,,
fc,-19.1156463623046,-15.2661170959472,1.7466293403289324,8.106638343605667,1925464122,,,,,
fc,-19.039566040039,-15.5779342651367,-0.6363382639488522,7.213189343200138,1925480789,,,,,
fc,-19.0584297180175,-14.9529113769531,-3.1488499906695515,6.647784536914333,1925497456,,,,,
fc,-19.3051738739013,-13.7168540954589,-5.427271324131236,6.33581159052897,1925514123,,,,,
fc,-19.6383628845214,-11.8943195343017,-7.181279591712552,6.170539835166535,1925530790,,,,,
fc,-19.497423171997,-9.7986164093017,-8.251809503429987,6.055320959180778,1925547457,,,,,
fc,-19.2735157012939,-7.7070255279541,-8.639015170339533,5.929409775623662,1925564124,,,,,
fc,-18.9852466583251,-5.2171306610107,-8.489931966581924,5.7680823444208364,1925580791,,,,,
fc,-18.6673679351806,-2.7103519439697,-8.047240490986571,5.560986002376243,1925597458,,,,,
fc,-18.4099922180175,-0.429082870483398,-7.574521714990571,5.285976150655765,1925614125,,,,,
fc,-17.7112655639648,1.6267738342286,-7.282630221038771,4.899165367294077,1925630792,,,,,
fc,-16.3929710388183,3.5493774414063,-7.280443029798488,4.351449157551427,1925647459,,,,,
fc,-14.891393661499,4.9763088226319,-7.561837372762365,3.6242174984476216,1925664126,,,,,
fc,-13.4530715942382,5.6653776168824,-8.026537059026884,2.76379116144406,1925680793,,,,,
fc,-12.9148654937744,4.855131149292,-8.523051675266538,1.8925534693837203,1925697460,,,,,
fc,-13.2099618911743,2.5225696563721,-8.899301378249755,1.185040772631497,1925714127,,,,,
fc,-13.2689008712768,0.324964523315501,-9.047960130991008,0.8143652506816466,1925730794,,,,,
fc,-12.9909019470214,-2.0577239990234,-8.936894721044785,0.8897379197649995,1925747461,,,,,
fc,-12.4819641113281,-5.0679836273193,-8.620049861034136,1.4108697737962788,1925764128,,,,,
fc,-12.0515727996826,-9.861228942871,-8.22891441138947,2.257182359978579,1925780795,,,,,
fc,-11.7506647109985,-15.2939910888671,-7.946194532759888,3.21519808290083,1925797462,,,,,
fc,-11.0771408081054,-17.5361938476562,-7.96289508852046,4.034096676566315,1925814129,,,,,
fc,-10.1813688278198,-16.8769950866699,-8.423721177714699,4.490408731104203,1925830796,,,,,
fc,-8.94237422943115,-15.2224464416503,-9.374905950875599,4.439705410688281,1925847463,,,,,
fc,-7.64786434173584,-12.7971305847168,-10.735042111458183,3.838888218589341,1925864130,,,,,
fc,-6.5751256942749,-11.5370254516601,-12.304409922294038,2.7365243869443097,1925880797,,,,,
fc,-5.87859439849853,-11.0536499023437,-13.8127505267027,1.2430102153392837,1925897464,,,,,
fc,-5.78772163391113,-9.7261199951171,-14.9889890661355,-0.5011557541977157,1925914131,,,,,
fc,-6.19792699813842,-8.2452697753906,-15.628197292701435,-2.3446656261593835,1925930798,,,,,
fc,-6.85432052612304,-5.8990287780761,-15.63448526223526,-4.129212960605801,1925947465,,,,,
fc,-7.79958963394165,-4.4285163879394,-15.030658240796244,-5.686887246433192,1925964132,,,,,
fc,-9.15308380126953,-3.0342388153076,-13.938796263644262,-6.845588861581642,1925980799,,,,,
fc,-10.3772563934326,-1.9930992126464,-12.54308826439842,-7.451157300004827,1925997466,,,,,
fc,-11.0344543457031,-1.8476486206054,-11.046412772444747,-7.4016063243368695,1926014133,,,,,
fc,-11.6369924545288,-2.8421821594238,-9.630140397002581,-6.678110945993333,1926030800,,,,,
fc,-12.0110921859741,-4.7628955841064,-8.425355852557807,-5.357441272323305,1926047467,,,,,
fc,-11.8994026184082,-6.9948806762695,-7.500987030708362,-3.6006083278961474,1926064134,,,,,
fc,-11.5090827941894,-9.6198806762695,-6.868377256730918,-1.6241610503587758,1926080801,,,,,
fc,-10.8803424835205,-13.253074645996,-6.495847604925915,0.3343349123982779,1926097468,,,,,
fc,-10.4569282531738,-17.9132957458496,-6.325848662115306,2.0481345332376337,1926114135,,,,,
fc,-10.1760368347167,-21.7489280700683,-6.29190991927001,3.3281059699829996,1926130802,,,,,
fc,-10.0341644287109,-24.0625534057617,-6.337096046206163,4.04529857189086,1926147469,,,,,
fc,-10.1734247207641,-24.8173599243164,-6.434028549641361,4.148618766216681,1926164136,,,,,
fc,-10.616807937622,-23.8904724121093,-6.5995679029091825,3.673810675072231,1926180803,,,,,
fc,-11.5173959732055,-21.6535491943359,-6.892775432763955,2.739097430791329,1926197470,,,,,
fc,-13.7417221069335,-18.516487121582,-7.389674069293471,1.5259706442047714,1926214137,,,,,
fc,-16.8872871398925,-15.398208618164,-8.141093250439699,0.24924085792976994,1926230804,,,,,
fc,-20.2762088775634,-13.6163749694824,-9.13130861994984,-0.875268177236189,1926247471,,,,,
fc,-23.6386890411376,-12.2700386047363,-10.256617560797338,-1.6574824307015554,1926264138,,,,,
fc,-26.8964519500732,-10.8066463470459,-11.333877141833874,-1.951275135234814,1926280805,,,,,
fc,-29.9418277740478,-9.5848903656005,-12.136212673783774,-1.6661105842034094,1926297472,,,,,
fc,-31.7438926696777,-8.1187114715576,-12.443586945873824,-0.7750978617713516,1926314139,,,,,
fc,-31.7037029266357,-6.4310626983642,-12.092179767489664,0.6807452878037321,1926330806,,,,,
fc,-30.4939746856689,-5.7647762298584,-11.00842743687747,2.595190617309548,1926347473,,,,,
fc,-28.6590919494628,-5.5919303894042,-9.220763477927374,4.808504869998944,1926364140,,,,,
fc,-27.38916015625,-5.2498416900634,-6.851978827421952,7.126293240900168,1926380807,,,,,
fc,-26.4012355804443,-4.8238544464111,-4.101654891516425,9.341851991552332,1926397474,,,,,
fc,-25.1427021026611,-4.2664527893066,-1.2267244198739875,11.260368877988249,1926414141,,,,,
fc,-23.2849349975585,-4.0528964996337,1.4791669413130348,12.72461674392319,1926430808,,,,,
fc,-21.8250064849853,-4.7443771362304,3.7133150937886996,13.638478996282954,1926447475,,,,,
fc,-19.9742794036865,-6.3742027282714,5.2040614485659855,13.979680679972688,1926464142,,,,,
fc,-18.4050350189209,-8.7961082458496,5.760580154146974,13.793708251813408,1926480809,,,,,
fc,-17.5252590179443,-11.6402397155761,5.318471314536549,13.169983160418711,1926497476,,,,,
fc,-16.7341728210449,-14.0668792724609,3.9617959617278555,12.21282526084295,1926514143,,,,,
fc,-16.2437305450439,-15.4734954833984,1.908644451386792,11.023343044306628,1926530810,,,,,
fc,-16.2388668060302,-16.0073661804199,-0.5367973355868028,9.699665078424395,1926547477,,,,,
fc,-16.2855148315429,-15.6692085266113,-3.0482361613899074,8.348109263684272,1926564144,,,,,
fc,-15.9041023254394,-14.9217987060546,-5.336250238283772,7.08866857129413,1926580811,,,,,
fc,-16.2889175415039,-14.3704528808593,-7.1884140435046975,6.0420385617781305,1926597478,,,,,
fc,-16.9775276184082,-13.43111038208,-8.487169877982414,5.299870280762531,1926614145,,,,,
fc,-17.9743595123291,-11.9693660736084,-9.208519102760812,4.894316928690865,1926630812,,,,,
fc,-18.552583694458,-10.2250156402587,-9.405689825535852,4.785992286808199,1926647479,,,,,
fc,-18.5694770812988,-8.5786075592041,-9.181364221842465,4.878504229666535,1926664146,,,,,
fc,-18.4777431488037,-6.5955581665039,-8.654046223689578,5.051573379972956,1926680813,,,,,
fc,-18.6224212646484,-4.3442344665527,-7.928698113482344,5.195671096669077,1926697480,,,,,
fc,-18.7590255737304,-2.4142093658447,-7.083636320861518,5.233876617960923,1926714147,,,,,
fc,-18.2325592041015,-1.2063522338867,-6.179299594827751,5.1266605661135705,1926730814,,,,,
fc,-17.1308422088623,-0.589118957519499,-5.281258832986053,4.865071838507867,1926747481,,,,,
fc,-15.845796585083,-0.5060119628906,-4.479140103733707,4.462201207930887,1926764148,,,,,
fc,-14.2565565109252,-1.2832241058349,-3.884285912571838,3.9502500116232233,1926780815,,,,,
fc,-13.0222511291503,-2.7629776000976,-3.6021660977819603,3.3833395033256606,1926797482,,,,,
fc,-12.7168178558349,-4.8406333923339,-3.6917939386894614,2.839594946992779,1926814149,,,,,
fc,-12.7367877960205,-7.3787059783935,-4.133624636025735,2.414594366914114,1926830816,,,,,
fc,-12.5989608764648,-10.1086254119873,-4.825451357329372,2.202534331820933,1926847483,,,,,
fc,-12.3560466766357,-13.4009208679199,-5.614410956212508,2.2686243644114006,1926864150,,,,,
fc,-12.4761905670166,-17.585651397705,-6.356305647824324,2.622777542270504,1926880817,,,,,
fc,-12.5048160552978,-22.01802444458,-6.976879696216669,3.2070902586157044,1926897484,,,,,
fc,-12.1320734024047,-24.1049575805664,-7.5030777618186955,3.904836590057309,1926914151,,,,,
fc,-11.7208776473999,-24.627513885498,-8.044215943898157,4.567794374958402,1926930818,,,,,
fc,-11.4978694915771,-23.6417808532714,-8.730067721723259,5.048939789547507,1926947485,,,,,
fc,-11.3734302520751,-21.496711730957,-9.637728022961547,5.2267317148069115,1926964152,,,,,
fc,-11.0567388534545,-19.8657608032226,-10.744288612771193,5.01572171717033,1926980819,,,,,
fc,-10.5825767517089,-19.706371307373,-11.925836003734966,4.3687501260255095,1926997486,,,,,
fc,-9.97109699249267,-18.889663696289,-12.998418681775096,3.280498213200399,1927014153,,,,,
fc,-9.62566471099853,-18.0182762145996,-13.778707356995003,1.7978275655186977,1927030820,,,,,
fc,-9.95753002166748,-17.1120719909668,-14.137657161543972,0.032653382230750816,1927047487,,,,,
fc,-10.723289489746,-14.7602043151855,-14.027811154312078,-1.8345878756990583,1927064154,,,,,
fc,-11.3650388717651,-12.0661582946777,-13.479099078694459,-3.5721185338070223,1927080821,,,,,
fc,-11.8886070251464,-9.6627750396728,-12.573007479883987,-4.936374328348665,1927097488,,,,,
fc,-12.3745374679565,-7.8070659637451,-11.413556850985016,-5.723771690192836,1927114155,,,,,
fc,-12.7803039550781,-6.2743835449218,-10.110734964111879,-5.8180404615370565,1927130822,,,,,
fc,-12.8910255432128,-5.8022270202636,-8.780164344412341,-5.2179950073393,1927147489,,,,,
fc,-12.6089963912963,-6.0017833709716,-7.550203973984924,-4.037528797223872,1927164156,,,,,
fc,-11.823390007019,-6.5878810882568,-6.562333142343837,-2.478345749011912,1927180823,,,,,
fc,-10.8950910568237,-7.2424221038818,-5.9549768164304115,-0.7838796025847239,1927197490,,,,,
fc,-9.85506248474121,-8.1007347106933,-5.8316674984434025,0.8120993126884128,1927214157,,,,,
fc,-8.27894115447998,-9.8349742889404,-6.224996907447345,2.128027333328996,1927230824,,,,,
fc,-6.10035800933837,-11.840087890625,-7.0716767291999005,3.0580687528615518,1927247491,,,,,
fc,-4.10571479797363,-13.7742004394531,-8.209387781068955,3.5738882943408186,1927264158,,,,,
fc,-2.59119057655334,-15.7919998168945,-9.397848082104757,3.710202526110629,1927280825,,,,,
fc,-1.61954963207244,-17.5843505859375,-10.361238285347447,3.5447963545605545,1927297492,,,,,
fc,-1.09569752216339,-18.1154174804687,-10.847278968006988,3.181969221812071,1927314159,,,,,
fc,-0.856723725795745,-17.7252960205078,-10.694400871193096,2.7398132097320476,1927330826,,,,,
fc,-1.13956761360168,-16.1345062255859,-9.890233051129151,2.33324868051072,1927347493,,,,,
fc,-2.19848132133483,-13.7934188842773,-8.598402491422153,2.046350488989941,1927364160,,,,,
fc,-4.43190860748291,-11.8271923065185,-7.135205787188188,1.901542165309341,1927380827,,,,,
fc,-7.55652713775634,-10.8112506866455,-5.894250949622027,1.8479621341426837,1927397494,,,,,
fc,-10.6519660949707,-10.1175384521484,-5.237602513045894,1.7895848754707497,1927414161,,,,,
fc,-13.9625873565673,-9.1699905395507,-5.386065911186023,1.6508595847692107,1927430828,,,,,
fc,-17.4030704498291,-7.6910247802734,-6.343284131103783,1.448738268458483,1927447495,,,,,
fc,-20.8815040588378,-5.8579864501953,-7.878456886421915,1.327405694132341,1927464162,,,,,
fc,-24.4505653381347,-4.5010337829589,-9.57488440180652,1.526990465282654,1927480829,,,,,
fc,-26.2848434448242,-3.6609287261962,-10.931646427656245,2.2922406021144326,1927497496,,,,,
fc,-26.8624172210693,-3.5631523132324,-11.48890521176956,3.7609811870896204,1927514163,,,,,
fc,-26.0437297821044,-3.7920169830322,-10.939376299264007,5.885044596396719,1927530830,,,,,
fc,-24.281192779541,-3.3268489837646,-9.194391939061662,8.421217408775867,1927547497,,,,,
fc,-23.0235443115234,-2.5539188385009,-6.391650436931016,10.996416808284438,1927564164,,,,,
fc,-22.3561153411865,-2.1286754608154,-2.854110272163538,13.218649322687074,1927580831,,,,,
fc,-21.8417472839355,-2.1312408447265,0.9760371418442696,14.788699863041183,1927597498,,,,,
fc,-21.3667755126953,-2.8238449096679,4.604700895772607,15.571704173787996,1927614165,,,,,
fc,-20.6506443023681,-4.4252300262451,7.544379926651953,15.607568987602725,1927630832,,,,,
fc,-19.99458694458,-6.5946426391601,9.369393859151176,15.064402679150227,1927647499,,,,,
fc,-18.9296207427978,-8.3876667022705,9.777378292659128,14.159676443288323,1927664166,,,,,
fc,-18.7063179016113,-9.7289752960205,8.654328392912241,13.082944195560042,1927680833,,,,,
fc,-19.8813114166259,-10.9465160369873,6.123421722733038,11.949206945864304,1927697500,,,,,
fc,-21.3868179321289,-12.1001472473144,2.551977126969618,10.796181377166953,1927714167,,,,,
fc,-22.9490165710449,-13.0254898071289,-1.4987051987932098,9.61902709084563,1927730834,,,,,
fc,-24.81294631958,-13.677074432373,-5.376483235183589,8.420766487476634,1927747501,,,,,
fc,-26.7451572418212,-13.8316574096679,-8.471613272647481,7.251550578408285,1927764168,,,,,
fc,-27.8829441070556,-13.4131507873535,-10.345265053311431,6.216954861674207,1927780835,,,,,
fc,-28.7072982788085,-12.6966323852539,-10.817248890829099,5.451404485602164,1927797502,,,,,
fc,-29.4350757598876,-11.7587604522705,-9.988300366478999,5.069510605122084,1927814169,,,,,
fc,-29.7546272277832,-10.6013069152832,-8.193101113072105,5.117094303566959,1927830836,,,,,
fc,-29.7068977355957,-9.4025173187255,-5.901727553468307,5.542086401299977,1927847503,,,,,
fc,-29.0639610290527,-8.4032325744628,-3.600450253567031,6.196531706499174,1927864170,,,,,
fc,-27.614294052124,-7.7368278503417,-1.6843215189297291,6.869525834575078,1927880837,,,,,
fc,-25.6221237182617,-7.4231834411621,-0.3864574203179579,7.34076854360933,1927897504,,,,,
fc,-23.2582111358642,-7.384687423706,0.24295085682295658,7.438241964919742,1927914171,,,,,
fc,-21.0125198364257,-7.9461574554443,0.30791640193408687,7.083168293532154,1927930838,,,,,
fc,-19.2443733215332,-9.5141906738281,0.0006934929494050203,6.310656691028432,1927947505,,,,,
fc,-18.22798538208,-11.8671741485595,-0.4793216375791404,5.262475600563189,1927964172,,,,,
fc,-17.7301158905029,-14.8827209472656,-0.9956785791135165,4.155279382438606,1927980839,,,,,
fc,-17.1192245483398,-18.1140403747558,-1.5117353773586126,3.2311857638128756,1927997506,,,,,
fc,-16.5002746582031,-21.9375801086425,-2.084440374872477,2.6989571651045794,1928014173,,,,,
fc,-15.9846439361572,-25.4746017456054,-2.822115242900563,2.676327322485432,1928030840,,,,,
fc,-15.4032707214355,-28.3045082092285,-3.826650667155992,3.148342940931144,1928047507,,,,,
fc,-14.6083135604858,-28.9719734191894,-5.143412720915978,3.95836869175382,1928064174,,,,,
fc,-13.5239553451538,-27.9487266540527,-6.735248035580232,4.840621644382764,1928080841,,,,,
fc,-11.8912944793701,-25.5747451782226,-8.486431050779494,5.486317922635785,1928097508,,,,,
fc,-10.3110599517822,-22.4084281921386,-10.232738019903378,5.6209793523198055,1928114175,,,,,
fc,-9.25669384002685,-19.7173652648925,-11.806005093423485,5.068786466250688,1928130842,,,,,
fc,-8.62166881561279,-17.5550003051757,-13.076786123925064,3.789801786075884,1928147509,,,,,
fc,-8.27197265625,-15.2312545776367,-13.979783362459777,1.8877260329785592,1928164176,,,,,
fc,-8.08842277526855,-12.750431060791,-14.514163117204093,-0.40755835119505696,1928180843,,,,,
fc,-8.00297546386718,-10.0378360748291,-14.721228307315327,-2.777346529508831,1928197510,,,,,
fc,-7.94368267059326,-7.7911777496337,-14.650447087281439,-4.867078270983477,1928214177,,,,,
fc,-8.12346363067627,-5.626516342163,-14.32882412996145,-6.350009275253407,1928230844,,,,,
fc,-8.58683395385742,-4.4728889465332,-13.747552267909336,-6.992404410403604,1928247511,,,,,
fc,-9.41489028930664,-4.3326435089111,-12.873783251440814,-6.7046711214001675,1928264178,,,,,
fc,-10.2163400650024,-4.9898204803466,-11.684649403657446,-5.5602022876670425,1928280845,,,,,
fc,-10.2823972702026,-6.5277042388916,-10.208633310055719,-3.771024735193269,1928297512,,,,,
fc,-10.2565517425537,-8.1331367492675,-8.552780648509824,-1.6263022030732524,1928314179,,,,,
fc,-9.81482505798339,-9.381534576416,-6.89868582850904,0.5828177232869176,1928330846,,,,,
fc,-8.84633064270019,-10.316608428955,-5.464401609187511,2.6222270631241082,1928347513,,,,,
fc,-7.63322973251342,-11.6102962493896,-4.445686857183998,4.337886314462617,1928364180,,,,,
fc,-6.71907424926757,-14.1280250549316,-3.9597444513212743,5.643646896962872,1928380847,,,,,
fc,-6.13841819763183,-17.5024452209472,-4.013288367032076,6.493317578194048,1928397514,,,,,
fc,-5.5651626586914,-20.9097747802734,-4.5057003428303055,6.8613148136758095,1928414181,,,,,
fc,-4.9021029472351,-23.3681335449218,-5.263573562796165,6.744793027402903,1928430848,,,,,
fc,-4.75624942779541,-24.0984725952148,-6.092684703236456,6.181284878988637,1928447515,,,,,
fc,-5.31588697433471,-23.2348098754882,-6.830695800982185,5.2632082140015815,1928464182,,,,,
fc,-6.3806414604187,-21.7428512573242,-7.386343453119575,4.132064374552198,1928480849,,,,,
fc,-8.12203979492187,-19.1842613220214,-7.755223818815883,2.948505280116599,1928497516,,,,,
fc,-10.9556913375854,-16.5804710388183,-8.008241316730233,1.8508183466281891,1928514183,,,,,
fc,-14.4109172821044,-15.1789207458496,-8.256930372783724,0.924098566148689,1928530850,,,,,
fc,-18.0250205993652,-14.0628280639648,-8.607571322486898,0.19896851855952724,1928547517,,,,,
fc,-21.8729190826416,-12.5201225280761,-9.118824552419039,-0.31762362337827427,1928564184,,,,,
fc,-25.6687583923339,-10.9994964599609,-9.774577273510191,-0.5973398034580164,1928580851,,,,,
fc,-29.2684612274169,-9.6095466613769,-10.47840379846718,-0.559922121034589,1928597518,,,,,
fc,-31.3592014312744,-8.5025825500488,-11.071001743005855,-0.0795658358606158,1928614185,,,,,
fc,-31.8587684631347,-7.8783264160156,-11.366062481317792,0.9695795975634917,1928630852,,,,,
fc,-31.068151473999,-7.9234180450439,-11.19357342120677,2.6478841909056463,1928647519,,,,,
fc,-29.5211200714111,-8.1428604125976,-10.437253395803939,4.8942639615624035,1928664186,,,,,
fc,-27.8653202056884,-8.0648784637451,-9.057837049097238,7.505080351969836,1928680853,,,,,
fc,-26.9697513580322,-7.9217205047607,-7.102198462685748,10.158881294110406,1928697520,,,,,
fc,-26.1884136199951,-7.7485733032226,-4.702809490734412,12.481197546659752,1928714187,,,,,
fc,-24.888385772705,-7.8767166137695,-2.0704832836330276,14.130360114621638,1928730854,,,,,
fc,-23.0071716308593,-8.5022869110107,0.5209680824591603,14.878889827201284,1928747521,,,,,
