Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
bf,-37.1864891052246,-37.4290008544921,-3.02822089195251,5.92875003814697,2191695530
bf,-39.9885368347168,-39.1289119720459,-2.881308867565172,3.7715732081017173,2191712197
bf,-43.555809020996,-41.0231819152832,-4.010126407867533,3.3355863178214284,2191728864
bf,-47.8471031188964,-43.4973087310791,-4.871541891769094,3.1134456379894617,2191745531
bf,-52.5016174316406,-46.2773742675781,-5.275058616622247,3.2180106298907747,2191762198
bf,-55.6909599304199,-49.6664543151855,-5.170330985802963,3.614911724428328,2191778865
bf,-56.7873077392578,-53.6624221801757,-4.660583493676024,4.134926835577331,2191795532
bf,-56.2075538635253,-58.3448486328125,-3.964392138962063,4.543405771027743,2191812199
bf,-53.9251708984375,-62.626293182373,-3.337223981427386,4.638009680624537,2191828866
bf,-50.6692695617675,-65.4684295654296,-2.9812765404464057,4.3340202665159335,2191845533
bf,-46.3326835632324,-66.5242614746093,-2.977382667654579,3.7024647849896297,2191862200
bf,-42.0046157836914,-66.3290405273437,-3.263269450033528,2.94672980920687,2191878867
bf,-38.4278221130371,-65.3273963928222,-3.6642546839724046,2.3285235618893734,2191895534
bf,-35.4864654541015,-63.1357803344726,-3.963576274279058,2.072972729283369,2191912201
bf,-32.6539077758789,-59.7918586730957,-3.9855231760105463,2.2876719968716785,2191928868
bf,-30.3095836639404,-55.9364700317382,-3.65950434046832,2.9221297327272904,2191945535
bf,-27.2908744812011,-52.0161476135253,-3.040693365016296,3.779708538323956,2191962202
bf,-23.2776851654052,-48.3913784027099,-2.28205118364685,4.579741644499732,2191978869
bf,-19.8855171203613,-45.7907733917236,-1.574456522793171,5.052895411625391,2191995536
bf,-17.3196144104003,-43.3297061920166,-1.0835634154925824,5.038237398761183,2192012203
bf,-15.2535905838012,-40.6282005310058,-0.9073026885474007,4.5433480692432235,2192028870
bf,-13.3529748916625,-37.3222923278808,-1.0622162063793017,3.7393996552159896,2192045537
bf,-12.0764665603637,-33.7212123870849,-1.4928249377567788,2.89152139425306,2192062204
bf,-10.5333948135375,-31.0270900726318,-2.0943649089553764,2.255658151813008,2192078871
bf,-9.09569931030273,-28.540334701538,-2.7425239298633537,1.9870176502220986,2192095538
bf,-7.78691959381103,-26.4071569442749,-3.325530458506624,2.0952249620854477,2192112205
bf,-7.18407773971557,-24.378632068634,-3.7711308545019357,2.457127758023282,2192128872
bf,-7.80822706222534,-22.2950215339661,-4.059246287241904,2.8747764562571327,2192145539
bf,-9.04122352600097,-20.2704622745514,-4.215777863232109,3.1521807489653075,2192162206
bf,-10.5228233337402,-18.5868104696274,-4.291931955307558,3.1615036370489578,2192178873
bf,-12.1435089111328,-17.4751677215099,-4.339919804629742,2.8762964321317592,2192195540
bf,-14.0427532196044,-16.8667408525944,-4.395958808306414,2.3640041379150327,2192212207
bf,-16.5209980010986,-16.5750333070755,-4.476081016069116,1.7471356223921966,2192228874
bf,-19.2131271362304,-16.3524079918861,-4.582980494753491,1.1544952207423687,2192245541
bf,-21.8702793121337,-16.4760319590569,-4.717013127389884,0.6847843222720008,2192262208
bf,-24.7320327758789,-17.1403964757919,-4.883969285437703,0.3949527988775159,2192278875
bf,-27.9951877593994,-18.1551790237427,-5.095740589183534,0.3113769019342151,2192295542
bf,-31.6314048767089,-19.9401400089264,-5.364320838145686,0.4512618932051935,2192312209
bf,-34.9301528930664,-22.617271900177,-5.6920350964732815,0.8389394389979751,2192328876
bf,-38.1977615356445,-25.7664489746094,-6.0616921491374045,1.5062802602881593,2192345543
bf,-41.7182083129882,-28.7309312820434,-6.4311834018498475,2.4750398451903806,2192362210
bf,-45.3284759521484,-31.705078125,-6.737489742955686,3.7282120614456375,2192378877
bf,-47.8892402648925,-34.8796043395996,-6.912293958937716,5.184167863541438,2192395544
bf,-48.8741912841796,-38.6513042449951,-6.90445013417829,6.688505135287253,2192412211
bf,-48.4268760681152,-42.820255279541,-6.697663461019539,8.03277560820918,2192428878
bf,-47.8486328125,-46.7779750823974,-6.311866003254933,8.998374554520327,2192445545
bf,-46.5136756896972,-50.0950393676757,-5.786592747626964,9.412445195731264,2192462212
bf,-45.4488449096679,-51.798900604248,-5.157652192449141,9.195898419471499,2192478879
bf,-44.0786552429199,-51.6540031433105,-4.443349998296914,8.385237804340155,2192495546
bf,-42.1387023925781,-49.8298377990722,-3.6489464446751394,7.120218398939794,2192512213
bf,-40.2526817321777,-47.9364738464355,-2.7850189077366965,5.604193054416405,2192528880
bf,-37.5233993530273,-46.7874698638916,-1.887587027216463,4.0550861031034025,2192545547
bf,-35.083023071289,-45.4242343902587,-1.028976437628565,2.6654951620255645,2192562214
bf,-31.724365234375,-43.5945415496826,-0.31434906287586717,1.5811367725238934,2192578881
bf,-29.2804584503173,-40.9028167724609,0.1359644304069479,0.8949137096619384,2192595548
bf,-29.5278072357177,-38.8784294128417,0.2152948442555791,0.6466192712886016,2192612215
bf,-29.2195129394531,-36.9378128051757,-0.13553936570572428,0.8193964217465937,2192628882
bf,-28.6499500274658,-34.9573307037353,-0.9003343083839631,1.3329521716897732,2192645549
bf,-28.3376903533935,-33.977066040039,-1.9787489529090834,2.0440800904785656,2192662216
bf,-27.9657821655273,-34.0984630584716,-3.204102889377679,2.767404967804516,2192678883
bf,-27.2435398101806,-34.0911388397216,-4.382480270344243,3.3184871341171336,2192695550
bf,-27.0016136169433,-34.0815620422363,-5.3374019751675865,3.564885772541651,2192712217
bf,-27.0767364501953,-33.8537063598632,-5.9435892522180085,3.462810064543559,2192728884
bf,-27.410846710205,-33.2989349365234,-6.141540949407114,3.0642826058728945,2192745551
bf,-27.961326599121,-32.5368041992187,-5.935114585319811,2.4949994916636498,2192762218
bf,-28.1834812164306,-31.9996643066406,-5.380729384651015,1.9143953736854107,2192778885
bf,-28.1324596405029,-31.9599514007568,-4.576475835814434,1.472056904662828,2192795552
bf,-28.1563205718994,-32.2813158035278,-3.653841293331433,1.2715911816897745,2192812219
bf,-28.2932167053222,-32.6800994873046,-2.768603070572958,1.3486914421802654,2192828886
bf,-28.7262115478515,-33.1265411376953,-2.085208252539637,1.6664793684197114,2192845553
bf,-29.5381088256835,-33.7014255523681,-1.7518796198185795,2.1283785894988414,2192862220
bf,-31.1070346832275,-34.5322513580322,-1.8695565768179625,2.6060878131656313,2192878887
bf,-33.2454795837402,-35.8344383239746,-2.4630677498303295,2.9770017184878355,2192895554
bf,-35.5578956604003,-37.1255664825439,-3.4647504604302526,3.162051536473785,2192912221
bf,-37.8739318847656,-38.4085388183593,-4.717977807227686,3.1529902788760524,2192928888
bf,-40.3663711547851,-39.3961219787597,-6.0020182017538355,3.019229955884965,2192945555
bf,-43.3742370605468,-40.24654006958,-7.073470051862094,2.8889002757073876,2192962222
bf,-47.0961303710937,-41.1410312652587,-7.7159391500518915,2.906159051088408,2192978889
bf,-50.9487419128418,-42.2457008361816,-7.788891122219412,3.1755837426049003,2192995556
bf,-54.8058891296386,-44.1106605529785,-7.266735215231831,3.7122324680957197,2193012223
bf,-57.5783500671386,-47.1404056549072,-6.258320617181687,4.418523398196975,2193028890
bf,-57.9234466552734,-50.9651641845703,-4.995811854182507,5.102499664387941,2193045557
bf,-56.3218879699707,-55.1416473388671,-3.7847149253499395,5.5367963876191135,2193062224
bf,-52.7543869018554,-59.1223030090332,-2.918952477836688,5.5402660128530785,2193078891
bf,-48.2073593139648,-62.2357292175293,-2.5847557118675835,5.053158714174254,2193095558
