Unnamed: 0,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
lift,-53.10499573,-56.67121124,45.07820511,50.81248093,2088805176
lift,-53.88420868,-57.60469055,41.52448273,56.02054977,2088821843
lift,-54.67429733,-58.53084946,41.89159775,55.04461288,2088838510
lift,-55.53669739,-59.44375229,45.64782715,54.09813309,2088855177
lift,-56.45082855,-60.46442032,48.92427063,61.66878891,2088871844
lift,-57.4128418,-61.40022659,51.68961334,57.98931122,2088888511
lift,-58.35391998,-62.39663315,50.52843857,60.91610336,2088905178
lift,-59.2688179,-63.4585762,49.26812744,65.01028442,2088921845
lift,-60.30194473,-64.38505554,54.03120422,57.31540298,2088938512
lift,-61.35361099,-65.32970428,57.40719604,59.79917526,2088955179
lift,-62.4587059,-66.43766022,59.10105515,68.99312592,2088971846
lift,-63.60515213,-67.60348511,63.43624878,71.82810211,2088988513
lift,-64.70008087,-68.87548828,55.11741257,75.53388977,2089005180
lift,-65.79675293,-70.26135254,60.40620804,77.87944031,2089021847
lift,-66.90507507,-71.69200897,63.29603958,80.07970428,2089038514
lift,-68.00052643,-73.20623779,65.92818451,87.10262299,2089055181
lift,-69.14160156,-74.6608963,66.7134552,86.85025024,2089071848
lift,-70.47003937,-76.03325653,71.94803619,83.83327484,2089088515
lift,-71.90976715,-77.32317352,84.91158295,79.33512878,2089105182
lift,-73.23594666,-78.68758392,86.51686096,84.66539001,2089121849
lift,-74.36724091,-79.99082947,69.84522247,81.30862427,2089138516
lift,-75.37187958,-81.1354599,67.13826752,73.58030701,2089155183
lift,-76.38995361,-82.02814484,71.04896545,64.71048737,2089171850
lift,-77.26792145,-82.64884186,58.42016602,57.01948166,2089188517
lift,-78.1036377,-83.11367798,53.68736267,54.30414581,2089205184
lift,-78.87892914,-83.36466217,37.69232559,41.23470688,2089221851
lift,-79.43688965,-83.36951447,24.80004311,16.66409302,2089238518
lift,-79.61690521,-83.30007172,2.431331635,7.331299782,2089255185
lift,-79.4502182,-83.0267868,-19.81264687,6.28032732,2089271852
lift,-79.43135834,-82.71684265,-15.55924797,8.354094505,2089288519
lift,-79.65803528,-82.65727997,5.9589715,7.651591301,2089305186
lift,-79.95584106,-82.77770233,5.460262299,14.99922848,2089321853
lift,-80.29323578,-83.0074234,8.490951538,23.00355911,2089338520
lift,-80.65924835,-83.28341675,6.587800026,25.59563446,2089355187
lift,-80.91130829,-83.59188843,1.819021821,13.75398064,2089371854
lift,-80.93301392,-83.85114288,-7.988704681,10.30615807,2089388521
lift,-80.84403992,-83.87747192,-7.985599518,1.916617751,2089405188
lift,-80.79034424,-83.79761505,-5.675999165,-10.28606224,2089421855
lift,-80.70544434,-83.65888214,-8.761774063,-15.52603817,2089438522
lift,-80.54125977,-83.49781036,-13.71399879,-13.43362808,2089455189
lift,-80.31367493,-83.336586,-14.39144802,-17.19086456,2089471856
lift,-80.065979,-83.16574097,-16.41404533,-19.60873985,2089488523
lift,-79.845047,-82.99837494,-16.76832199,-16.77202225,2089505190
lift,-79.5994873,-82.78346252,-20.41224098,-17.56435204,2089521857
lift,-79.34449005,-82.56887817,-19.57535553,-16.04850197,2089538524
lift,-79.16075134,-82.37944794,-17.02729225,-16.15192604,2089555191
lift,-79.08405304,-82.22290039,-10.91821384,-14.73337555,2089571858
lift,-79.03529358,-82.14430237,-10.68388748,-5.722799778,2089588525
lift,-79.02420044,-82.13631439,-9.919662476,0.958856463,2089605192
lift,-79.01361084,-82.22357941,-8.894742012,4.371250153,2089621859
lift,-79.00022888,-82.31860352,-6.902740955,1.373897552,2089638526
lift,-78.91088104,-82.32898712,-11.63480759,-6.095823288,2089655193
lift,-78.73838043,-82.25656128,-16.73804665,-10.48366642,2089671860
lift,-78.4760437,-82.15500641,-19.8439827,-13.88799858,2089688527
lift,-78.06833649,-81.99840546,-27.28894043,-17.77949715,2089705194
lift,-77.62340546,-81.75618744,-24.99520302,-23.21525192,2089721861
lift,-77.08363342,-81.47241974,-30.76712036,-26.60089684,2089738528
lift,-76.54454803,-81.15442657,-28.27197266,-30.73654747,2089755195
lift,-75.92053986,-80.7917099,-33.47762299,-33.95014572,2089771862
lift,-75.26889038,-80.38159943,-34.07019424,-36.11254883,2089788529
lift,-74.58959961,-79.88487244,-35.94365311,-41.08453369,2089805196
lift,-73.93127441,-79.33444977,-35.41666412,-41.2087059,2089821863
lift,-73.31240082,-78.84613037,-37.22834778,-34.98648834,2089838530
lift,-72.7043457,-78.37207031,-38.05607986,-32.84889221,2089855197
lift,-72.13142395,-78.01659393,-35.62857819,-24.92990685,2089871864
lift,-71.55188751,-77.74380493,-35.33018875,-20.98401642,2089888531
lift,-70.983078,-77.49623871,-32.14237595,-19.7441349,2089905198
lift,-70.44750977,-77.22219849,-33.10100555,-20.80379105,2089921865
lift,-69.83174896,-76.89910126,-43.51913834,-22.93157768,2089938532
lift,-69.18656158,-76.49564362,-47.19158554,-27.09439659,2089955199
lift,-68.48401642,-76.04222107,-55.93414307,-31.84374619,2089971866
lift,-67.51911926,-75.56786346,-67.97641754,-35.31460953,2089988533
lift,-66.40024567,-75.07686615,-70.72045135,-38.9819603,2090005200
lift,-65.22532654,-74.43084717,-71.67990112,-53.01043701,2090021867
lift,-64.1348877,-73.44523621,-61.05151749,-76.24115753,2090038534
lift,-63.15081024,-72.18920135,-48.28719711,-87.76509094,2090055201
lift,-62.17287827,-70.89502716,-49.54621506,-84.02571106,2090071868
lift,-61.17339325,-69.51212311,-56.42815399,-84.45124054,2090088535
lift,-60.26069641,-68.2093811,-54.91261292,-78.04821014,2090105202
lift,-59.45580673,-67.27122498,-47.72003937,-57.37495041,2090121869
lift,-58.7987709,-66.58560181,-37.99320984,-46.36093903,2090138536
lift,-58.10590744,-66.0064621,-41.58879471,-41.75602722,2090155203
lift,-57.44425583,-65.35242462,-43.12651062,-46.74702454,2090171870
lift,-56.93490219,-64.61385345,-33.13484955,-50.28525925,2090188537
lift,-56.33441925,-63.73298645,-36.29582596,-54.4392395,2090205204
lift,-55.67482758,-63.00389099,-36.49052429,-43.30203247,2090221871
lift,-54.87495804,-62.34937668,-37.39778519,-37.54972839,2090238538
lift,-54.06996918,-61.68453979,-38.61559296,-40.07831573,2090255205
lift,-53.4573288,-60.9919014,-34.42299652,-43.02528763,2090271872
lift,-52.95358276,-60.40262222,-26.75006104,-40.02074814,2090288539
lift,-52.48891449,-59.88906097,-24.45247078,-35.88367462,2090305206
lift,-52.08803177,-59.25709534,-25.06138229,-41.43224335,2090321873
lift,-51.80061722,-58.54397583,-22.15856934,-46.06388092,2090338540
lift,-51.54711151,-57.84413528,-21.14881134,-46.40816116,2090355207
lift,-51.19454575,-57.29902267,-27.41473007,-39.65119934,2090371874
lift,-50.8572731,-56.82997894,-28.60295677,-36.27948761,2090388541
lift,-50.48470306,-56.39325714,-31.8741951,-33.713871,2090405208
lift,-50.18871307,-55.92505264,-25.35246849,-34.66323471,2090421875
lift,-49.95259094,-55.42961121,-22.25204086,-34.58598709,2090438542
lift,-49.80776978,-54.93394852,-16.48953247,-34.4953537,2090455209
lift,-49.61998367,-54.47521591,-18.99455643,-33.12725449,2090471876
lift,-49.44537735,-54.04545212,-16.95449638,-31.78065109,2090488543
lift,-49.23070145,-53.62228394,-16.84606361,-31.94930649,2090505210
lift,-49.0144043,-53.22820282,-15.74904823,-30.75835419,2090521877
lift,-48.80499268,-52.91506958,-15.0850296,-26.52093506,2090538544
lift,-48.45014954,-52.65937424,-24.36754417,-23.77248573,2090555211
lift,-48.26757431,-52.41308975,-13.88125515,-22.86753273,2090571878
lift,-48.08175278,-52.10467148,-13.25474739,-25.11483383,2090588545
lift,-47.8274765,-51.75657272,-14.21424103,-26.16303825,2090605212
lift,-47.4214859,-51.42963791,-20.4362793,-23.72630119,2090621879
lift,-47.10569,-51.06579208,-14.5312767,-24.71294403,2090638546
lift,-46.77104568,-50.66485596,-15.90894508,-25.69780922,2090655213
lift,-46.4045639,-50.37921524,-18.40624046,-18.70513344,2090671880
lift,-46.02206039,-50.11619186,-20.04493904,-17.46313095,2090688547
lift,-45.7073555,-49.85933685,-16.29594994,-16.17048073,2090705214
lift,-45.4426918,-49.5250473,-13.81871891,-19.81577301,2090721881
lift,-45.20465851,-49.23979568,-13.4406538,-17.20235062,2090738548
lift,-44.92454529,-49.06697845,-16.17128944,-10.74341965,2090755215
lift,-44.56952667,-48.93554688,-20.90301132,-8.049639702,2090771882
lift,-44.23921585,-48.82986832,-20.58682823,-5.844447136,2090788549
lift,-44.02015686,-48.69991684,-16.02315521,-6.901778698,2090805216
lift,-43.90048981,-48.5634079,-10.35054111,-6.564203739,2090821883
lift,-43.80572891,-48.37002182,-8.37642765,-9.858551025,2090838550
lift,-43.66676712,-48.10329437,-9.877405167,-14.57999039,2090855217
lift,-43.48506165,-47.79005051,-11.42996883,-17.74669075,2090871884
lift,-43.31980133,-47.56438446,-10.14899731,-12.64282131,2090888551
lift,-43.18941116,-47.39361954,-7.996696949,-9.509361267,2090905218
lift,-43.09155273,-47.21594238,-5.839299202,-9.899403572,2090921885
lift,-43.02503586,-47.09766006,-4.007491589,-7.039577007,2090938552
lift,-42.95995712,-47.00217819,-4.231167793,-5.962855816,2090955219
lift,-42.87601471,-46.85431671,-5.334857464,-8.69631958,2090971886
lift,-42.77451706,-46.72004318,-6.113996506,-7.440684319,2090988553
lift,-42.65625381,-46.6135025,-6.954054356,-5.465752125,2091005220
lift,-42.54392624,-46.51277924,-6.25445652,-4.85246706,2091021887
lift,-42.43514633,-46.41970825,-5.078614235,-4.565527916,2091038554
lift,-42.32108688,-46.28376007,-3.392070055,-6.960392952,2091055221
lift,-42.22517014,-46.18336105,-0.50471127,-4.344887733,2091071888
lift,-42.14693069,-46.09572983,2.225303411,-3.309430361,2091088555
lift,-42.07369614,-46.04056931,4.987192631,-0.720728576,2091105222
lift,-42.00593567,-45.96411133,6.71669054,-0.507900298,2091121889
lift,-41.95649338,-45.92921448,7.944367409,3.085382223,2091138556
lift,-41.95029068,-45.91034317,10.59105396,4.539649963,2091155223
lift,-42.00836182,-45.91766357,14.41132736,6.576553345,2091171890
lift,-42.11452484,-45.98552704,16.65802383,10.28992558,2091188557
lift,-42.26873016,-46.04512787,18.15030289,10.28073978,2091205224
lift,-42.46166611,-46.13710022,19.02224731,12.53240204,2091221891
lift,-42.66785812,-46.30755615,19.72221947,17.23468208,2091238558
lift,-42.92448425,-46.53747559,23.5634346,21.37986946,2091255225
lift,-43.16601181,-46.75263214,23.45126724,21.05494881,2091271892
lift,-43.43600845,-47.01646423,26.31899452,23.46891403,2091288559
lift,-43.73667908,-47.34445572,28.11397934,27.0522213,2091305226
lift,-44.10502243,-47.75646591,31.54476547,33.02296066,2091321893
lift,-44.64118195,-48.18175125,40.40788651,33.86034775,2091338560
lift,-45.20856476,-48.61104965,41.13972855,34.16737747,2091355227
lift,-45.84631348,-49.12150192,45.2886467,39.17880249,2091371894
lift,-46.63131714,-49.80395126,52.76441574,48.88550949,2091388561
lift,-47.43799973,-50.4853363,53.4595871,47.8002739,2091405228
lift,-48.29367828,-51.21405029,53.88489532,49.46889114,2091421895
lift,-49.18202591,-52.14085007,54.56814194,60.3405838,2091438562
lift,-50.25088501,-53.18641281,65.65224457,66.43322754,2091455229
lift,-51.33385849,-54.24720001,65.76425934,68.20856476,2091471896
lift,-52.58161926,-55.5519371,72.15681458,82.10338593,2091488563
lift,-53.89176941,-56.92790604,75.56343079,84.65534973,2091505230
lift,-55.1892128,-58.16397858,73.78994751,77.43807983,2091521897
lift,-56.6479454,-59.54914856,81.02423096,87.51747894,2091538564
lift,-57.96866989,-61.09897232,74.49001312,94.27954102,2091555231
lift,-59.32105255,-62.67468262,74.97026825,95.32561493,2091571898
lift,-60.82687759,-64.14413452,84.32334137,89.58812714,2091588565
lift,-62.384655,-65.57913971,76.65029907,86.04235077,2091605232
lift,-63.93806458,-66.99177551,81.40891266,85.83763885,2091621899
lift,-65.4985733,-68.28033447,84.50077057,81.15234375,2091638566
lift,-66.9910202,-69.36222839,80.55632782,69.27715302,2091655233
lift,-68.42277527,-70.6044693,73.97950745,78.89688873,2091671900
lift,-69.84805298,-72.0286026,73.60191345,89.06172943,2091688567
lift,-71.22046661,-73.66472626,72.2690506,95.41996765,2091705234
lift,-72.26766968,-75.16880798,52.54431534,81.46382904,2091721901
lift,-73.07766724,-76.48748779,44.62216949,75.94566345,2091738568
lift,-73.59732819,-77.51921844,31.95018005,66.84266663,2091755235
lift,-73.87355042,-78.4254837,13.901618,62.63845825,2091771902
lift,-74.0399704,-79.09096527,2.640882969,44.0982666,2091788569
lift,-74.18173981,-79.88253784,-5.566943169,48.51804352,2091805236
lift,-74.3007431,-80.88833618,-5.498337746,62.76755524,2091821903
lift,-74.42764282,-81.86849213,-3.156229496,67.67068481,2091838570
lift,-74.52176666,-82.55392456,-2.620975256,56.50968552,2091855237
lift,-74.59562683,-83.00027466,-1.459258676,41.66676331,2091871904
lift,-74.59656525,-83.27619934,-2.887704849,31.99120903,2091888571
lift,-74.53121948,-83.46331787,-5.609926224,25.6506691,2091905238
lift,-74.45737457,-83.58757782,-8.185029984,13.40563679,2091921905
lift,-74.40159607,-83.63342285,-5.598482609,0.707288623,2091938572
lift,-74.43777466,-83.61534119,3.684215546,-2.756989479,2091955239
lift,-74.52363586,-83.60791016,11.44282055,2.390631676,2091971906
lift,-74.60594177,-83.55856323,10.47720337,-0.668926954,2091988573
lift,-74.73406982,-83.37806702,11.18894196,-10.82409191,2092005240
lift,-74.94022369,-83.15797424,12.30768394,-14.94840527,2092021907
lift,-75.28675079,-83.01380157,17.49093819,-9.239930153,2092038574
lift,-75.77483368,-82.95706177,24.3655262,-1.985138416,2092055241
lift,-76.32737732,-82.97270203,27.45928383,1.376984119,2092071908
lift,-76.98013306,-83.09505463,34.75476074,6.853544235,2092088575
lift,-77.60913849,-83.25956726,35.65624237,10.55522442,2092105242
lift,-78.09939575,-83.43003845,29.08999443,11.83693504,2092121909
lift,-78.48314667,-83.60689545,25.74452972,12.16037273,2092138576
lift,-78.76695251,-83.72655487,20.58079529,8.003412247,2092155243
lift,-79.01631165,-83.79316711,17.40891457,7.559212208,2092171910
lift,-79.22446442,-83.78949738,12.28248215,3.830359936,2092188577
lift,-79.33738708,-83.73966217,5.283061981,-0.429064035,2092205244
lift,-79.32458496,-83.68450165,-2.613097429,-0.928729415,2092221911
lift,-79.22987366,-83.61714935,-8.836845398,-2.677155018,2092238578
lift,-79.07781982,-83.52428436,-14.14751911,-4.261697769,2092255245
lift,-78.89203644,-83.4029007,-16.23850441,-6.001903057,2092271912
lift,-78.68045044,-83.26490021,-15.33098125,-7.973888874,2092288579
lift,-78.42541504,-83.11114502,-17.01133347,-11.94239998,2092305246
lift,-78.15410614,-82.94865417,-17.77454376,-15.86306,2092321913
lift,-77.85235596,-82.76088715,-21.28939247,-17.84226227,2092338580
lift,-77.51602936,-82.53736877,-23.80834198,-22.40610695,2092355247
lift,-77.13091278,-82.22219086,-27.24132729,-29.14578438,2092371914
lift,-76.67625427,-81.74935913,-31.65606308,-37.59836197,2092388581
lift,-76.16126251,-81.22177887,-35.60151291,-40.33382797,2092405248
lift,-75.57185364,-80.60027313,-39.19270706,-47.65545273,2092421915
lift,-74.99214172,-79.85489655,-37.82636261,-55.1151123,2092438582
lift,-74.39293671,-78.95496368,-35.99420929,-64.45191193,2092455249
lift,-73.71122742,-77.93593597,-43.12862396,-71.96353912,2092471916
lift,-73.0122757,-76.89089966,-48.02128983,-72.42420959,2092488583
lift,-72.22573853,-75.7347641,-49.54847717,-75.19950867,2092505250
lift,-71.33726501,-74.53634644,-55.27606201,-70.19179535,2092521917
lift,-70.16551208,-73.50693512,-77.05553436,-55.26457596,2092538584
lift,-68.89250183,-72.74884796,-88.67401886,-39.66054916,2092555251
lift,-67.76104736,-72.11512756,-75.57878876,-35.68992996,2092571918
lift,-66.66046906,-71.47815704,-63.7328186,-41.50488281,2092588585
lift,-65.64360046,-70.76832581,-57.15132523,-49.86474228,2092605252
lift,-64.63343811,-70.04202271,-55.99415588,-54.86025238,2092621919
lift,-63.68689728,-69.22422791,-54.89331818,-61.45884323,2092638586
lift,-62.71412659,-68.06134033,-61.27856445,-79.43128204,2092655253
lift,-61.82793808,-66.91172028,-58.99817657,-75.2754364,2092671920
lift,-60.8773613,-66.08727264,-63.03585052,-50.16989899,2092688587
lift,-59.92794418,-65.31765747,-61.53011322,-46.46192169,2092705254
