Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
bas,-19.319803237915,-1.09190273284913,-15.3424959182739,-6.04643201828002,816162397
bas,-20.4755458831787,-7.38260626792908,-17.115766010986615,-9.571890342077428,816179064
bas,-21.1105995178222,-12.9593884944916,-14.073233541312645,-8.733523666386553,816195731
bas,-20.491943359375,-16.3605046272278,-11.19806375642146,-7.872850514048476,816212398
bas,-20.6709518432617,-15.9385418891907,-8.634242780229481,-6.974054062418507,816229065
bas,-21.0472049713134,-12.4973216056824,-6.466073908510614,-6.0500831597577855,816245732
bas,-17.430643081665,-11.0896768569946,-4.7140957127736485,-5.134886465353469,816262399
bas,-12.0897026062011,-10.5080050230026,-3.352951670071193,-4.258342971040692,816279066
bas,-9.0486249923706,-12.296148777008,-2.3425976379270415,-3.4208496248833806,816295733
bas,-8.09327125549316,-12.1117966175079,-1.65755329918936,-2.5898519709806944,816312400
bas,-5.70884895324707,-8.34550762176514,-1.2986234822197396,-1.7288003588640986,816329067
bas,-3.627281665802,-2.23165082931519,-1.280097555070484,-0.8447833367559344,816345734
bas,-2.41673469543457,-1.33240604400635,-1.5997340837250418,-0.02238597477827909,816362401
bas,-3.07065105438232,-1.23994159698487,-2.209987146513962,0.5855885600736023,816379068
bas,-5.0779070854187,0.7496623992919,-3.0090979924525962,0.8149873134920537,816395735
bas,-4.15969038009643,2.7235555648803,-3.8597788746501958,0.5688921172253275,816412402
bas,-2.86879396438598,2.2248973846435,-4.628332242217666,-0.12357490556170131,816429069
bas,-1.57773745059967,3.2845611572265,-5.226447400286882,-1.1008452399373365,816445736
bas,0.283588945865631,4.4871520996093,-5.636449686613535,-2.120230194316207,816462403
bas,2.06340241432189,6.5736408233642,-5.908770537087966,-2.9433252296399095,816479070
bas,1.75381219387054,7.5970802307128,-6.13372655976991,-3.417161976713789,816495737
bas,1.00134646892547,8.148057937622,-6.401064690493404,-3.518287652890897,816512404
bas,2.16820764541625,10.1397399902343,-6.7641478165171405,-3.3467980854079302,816529071
bas,4.07818174362182,10.3936653137207,-7.220950164261887,-3.0795918472521495,816545738
bas,6.48884391784668,9.2538108825683,-7.715996978228491,-2.9060686118257237,816562405
bas,8.74258041381836,10.8188133239746,-8.160475950941635,-2.9706065840387748,816579072
bas,7.94331216812133,11.8110294342041,-8.463181853334627,-3.3372486661918495,816595739
bas,9.21787929534912,11.9356613159179,-8.562397080617501,-3.9805380931424716,816612406
bas,10.4473247528076,10.7073516845703,-8.448479762082185,-4.798768258278474,816629073
bas,10.8753910064697,11.9497737884521,-8.16963487966453,-5.643413815394175,816645740
bas,10.4003000259399,14.8003025054931,-7.819237563172577,-6.35834896291025,816662407
bas,10.6849031448364,14.3971691131591,-7.51002910661146,-6.8212279675027,816679074
bas,10.235969543457,11.9597721099853,-7.344557605154654,-6.976660077552892,816695741
bas,9.57489013671875,12.5195884704589,-7.390441752379813,-6.850352009271024,816712408
bas,8.06101417541503,12.2246780395507,-7.665637583152856,-6.539223519825586,816729075
bas,6.93332910537719,10.6108074188232,-8.136117590619575,-6.182450883090362,816745742
bas,4.75587129592895,9.823989868164,-8.72664363252648,-5.925099620260088,816762409
bas,3.62491464614868,10.2041988372802,-9.342771085941216,-5.885300477037064,816779076
bas,3.52959108352661,9.5768280029296,-9.898165075481579,-6.130582214302167,816795743
bas,2.4888470172882,8.1329975128173,-10.338039891094976,-6.664120401432173,816812410
bas,1.07132709026336,7.2121868133544,-10.650189274303916,-7.420037522689692,816829077
bas,-0.584652185440063,7.3568801879882,-10.860211403770075,-8.26829748337272,816845744
bas,-1.88012421131134,7.7489948272705,-11.014575323292636,-9.031756693053923,816862411
bas,-3.01002478599548,8.0519924163818,-11.160312206907783,-9.517230264403562,816879078
bas,-4.27704048156738,7.113634109497,-11.330348531414392,-9.557675511789592,816895745
bas,-5.19275760650634,6.5293560028076,-11.538650925323992,-9.056370132396562,816912412
bas,-6.40270614624023,6.8731670379638,-11.782921054746582,-8.020692261251291,816929079
bas,-7.54518461227417,7.102346420288,-12.049373767502782,-6.574887750003593,816945746
bas,-8.00471305847168,7.5880451202392,-12.315984651013316,-4.946286702765037,816962413
bas,-8.14849662780761,8.9321537017822,-12.554632085539927,-3.4250885223369782,816979080
bas,-8.12218475341796,11.2551250457763,-12.734314079919837,-2.3037140811496473,816995747
bas,-7.93870067596435,12.1491870880126,-12.825762101086523,-1.8087489471944986,817012414
bas,-7.27719545364379,11.5229377746582,-12.805239829928684,-2.0448185845329103,817029081
bas,-6.09735965728759,9.7777729034423,-12.655589133204336,-2.970023690128375,817045748
bas,-4.98652076721191,7.7185039520263,-12.365504499078405,-4.413024422795444,817062415
bas,-3.3859589099884,5.907504081726,-11.930052602671138,-6.125519032770951,817079082
bas,-1.25817239284515,4.4579563140869,-11.354074068214814,-7.849732763501403,817095749
bas,0.900917768478393,3.2819290161132,-10.656895082023764,-9.376822287763918,817112416
bas,2.87082314491271,2.3391122817993,-9.875384011319314,-10.579741059433184,817129083
bas,4.65245151519775,0.975720405578601,-9.063757452062102,-11.4167015772707,817145750
bas,7.11931371688842,-1.01296615600586,-8.289884398039769,-11.911460690325606,817162417
bas,10.2285099029541,-3.25796985626221,-7.627038084507984,-12.12168197026026,817179084
bas,13.3358926773071,-5.47393369674683,-7.139264788446623,-12.108223325343225,817195751
bas,15.8641309738159,-7.49500298500062,-6.861639153224138,-11.917098593384477,817212418
bas,18.0726051330566,-9.43523108959198,-6.783276579583112,-11.580372345839589,817229085
bas,19.1238574981689,-11.3230468034744,-6.844567818500299,-11.132357027865295,817245752
bas,19.0370578765869,-13.3482956886292,-6.954265742341246,-10.628180291644258,817262419
bas,18.4843845367431,-15.5993008613586,-7.01918762119056,-10.149896748798588,817279086
bas,17.7411022186279,-17.6657023429871,-6.970223388043777,-9.792832740375422,817295753
