Label,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
sts,-88.2483367919921,-84.3233566284179,2.2765474319458,8.33143711090087,1223255555
sts,-88.2041931152343,-84.3670959472656,1.0713511768209556,6.1213144358124785,1223272222
sts,-88.1612243652343,-84.4262084960937,1.368781657656868,4.252622094718437,1223288889
sts,-88.1188278198242,-84.4818954467773,1.6128408067290478,2.5989526179152143,1223305556
sts,-88.1066970825195,-84.5389785766601,1.750682566861412,1.31748486311585,1223322223
sts,-88.0795974731445,-84.5973510742187,1.736349417354368,0.4654481370265262,1223338890
sts,-88.059829711914,-84.6250991821289,1.5363281939428186,-0.007923555351572475,1223355557
sts,-88.042854309082,-84.6024322509765,1.1374300868305542,-0.2360851322925202,1223372224
sts,-87.9824905395507,-84.5484237670898,0.5560153894044144,-0.3869946981261641,1223388891
sts,-87.9215240478515,-84.507095336914,-0.15510855339854568,-0.6087731059656323,1223405558
sts,-87.8621978759765,-84.4993591308593,-0.9076246195436114,-0.986672885978514,1223422225
sts,-87.8744049072265,-84.5104522705078,-1.5907684459758114,-1.5244158516545587,1223438892
sts,-87.9238739013671,-84.5100631713867,-2.0957029208034608,-2.1544344913672773,1223455559
sts,-87.9537811279296,-84.4736328125,-2.3437938163720244,-2.7711541494576166,1223472226
sts,-87.9532089233398,-84.430923461914,-2.3080095173936632,-3.2730458681645747,1223488893
sts,-87.9613571166992,-84.4244842529296,-2.019440890589866,-3.597165198355392,1223505560
sts,-87.9596252441406,-84.4382400512695,-1.5578872232199446,-3.736000685414873,1223522227
sts,-87.9587707519531,-84.4392013549804,-1.031730396466185,-3.7368354338345218,1223538894
sts,-87.9666442871093,-84.41015625,-0.5546833734773639,-3.6909814533003615,1223555561
sts,-87.9478683471679,-84.3527069091796,-0.22567121142448401,-3.719598493997013,1223572228
sts,-87.9080047607421,-84.2907180786132,-0.11534263712754135,-3.9570109554406714,1223588895
sts,-87.8745956420898,-84.2497787475586,-0.26057553627145486,-4.528466142602932,1223605562
sts,-87.8465042114257,-84.2482376098632,-0.6671192860545967,-5.5216027223733,1223622229
sts,-87.8555221557617,-84.2671432495117,-1.319006305954839,-6.95780559860391,1223638896
sts,-87.8708190917968,-84.2920227050781,-2.1909635911152407,-8.775398875799086,1223655563
sts,-87.8960647583007,-84.28759765625,-3.258114637719608,-10.836249498824838,1223672230
sts,-87.9018402099609,-84.2416687011718,-4.497941258772643,-12.95945222445197,1223688897
sts,-87.929817199707,-84.147232055664,-5.883411810907534,-14.973172653221841,1223705564
sts,-88.0108184814453,-83.9982833862304,-7.371345433069138,-16.764663218488494,1223722231
sts,-88.0824584960937,-83.771499633789,-8.893199488133604,-18.305783267355114,1223738898
sts,-88.1337661743164,-83.4908447265625,-10.35493637149864,-19.63993328919374,1223755565
sts,-88.1959381103515,-83.2101669311523,-11.649361624026346,-20.83273662928879,1223772232
sts,-88.2602157592773,-82.9509353637695,-12.67966272367651,-21.90592415917889,1223788899
sts,-88.2953262329101,-82.7106475830078,-13.387564987542536,-22.784674821901714,1223805566
sts,-88.310317993164,-82.5315551757812,-13.775361651337397,-23.287617463817742,1223822233
sts,-88.3416442871093,-82.3484497070312,-13.911029633974296,-23.17292256039119,1223838900
sts,-88.3869934082031,-82.0831909179687,-13.911065373197337,-22.226899474013287,1223855567
sts,-88.4087371826171,-81.8125,-13.904835271952596,-20.356184416799326,1223872234
sts,-88.3826293945312,-81.5596847534179,-13.993433712171862,-17.638446125547503,1223888901
sts,-88.310317993164,-81.374038696289,-14.220841906209166,-14.307720168412494,1223905568
sts,-88.1540069580078,-81.3156585693359,-14.571862521230162,-10.687280185480041,1223922235
sts,-87.9219970703125,-81.3484725952148,-14.99977512540391,-7.110770006595675,1223938902
sts,-87.6372756958007,-81.4187469482421,-15.472228633007575,-3.8733726840958322,1223955569
sts,-87.3450927734375,-81.4644088745117,-16.014618521999584,-1.2306964590547205,1223972236
sts,-87.0439529418945,-81.4728775024414,-16.73115011391173,0.5690090690330638,1223988903
sts,-86.6848373413086,-81.502456665039,-17.793353893827348,1.2539186296088796,1224005570
sts,-86.2852172851562,-81.5930023193359,-19.397963256496674,0.5311126356222015,1224022237
sts,-85.890625,-81.6913986206054,-21.706254506828724,-1.8676375037165809,1224038904
sts,-85.5050354003906,-81.7317352294921,-24.784546191886136,-6.114869844155867,1224055571
sts,-85.0948791503906,-81.6537628173828,-28.56982531515263,-12.226145165885596,1224072238
sts,-84.6146087646484,-81.3793792724609,-32.88092764128278,-20.039240298287233,1224088905
sts,-84.0005340576171,-80.8938598632812,-37.47992035265875,-29.24257832237495,1224105572
sts,-83.2200546264648,-80.2258148193359,-42.163700948172405,-39.43587387473498,1224122239
sts,-82.355224609375,-79.4081420898437,-46.8453984403445,-50.19223285943747,1224138906
sts,-81.443244934082,-78.506477355957,-51.583642300058386,-61.09662243070519,1224155573
sts,-80.4380950927734,-77.4766845703125,-56.539595738703845,-71.75558269305131,1224172240
sts,-79.3488540649414,-76.223762512207,-61.876099372812895,-81.79380523022598,1224188907
sts,-78.1375122070312,-74.6726684570312,-67.64178197454395,-90.8616926955258,1224205574
sts,-76.8248443603515,-72.9098663330078,-73.69188340197174,-98.66945044572344,1224222241
sts,-75.3988571166992,-70.9125137329101,-79.68436993761144,-105.04346784347094,1224238908
sts,-73.7793197631836,-68.7695693969726,-85.1610083721786,-109.98154974324939,1224255575
sts,-72.0232849121093,-66.5916519165039,-89.68893648645575,-113.67568470737888,1224272242
sts,-70.1548309326171,-64.3590927124023,-93.01159274566542,-116.47967597907271,1224288909
sts,-68.3195037841796,-62.0832443237304,-95.15052671727324,-118.82153276319886,1224305576
sts,-66.450698852539,-59.7438926696777,-96.41645756241716,-121.08639388721305,1224322243
sts,-64.6668090820312,-57.3946113586425,-97.32237755270899,-123.51134640121624,1224338910
sts,-62.7990608215332,-55.0143165588378,-98.42846685833257,-126.13063076278027,1224355577
sts,-60.8846282958984,-52.5295333862304,-100.17253885352204,-128.78960722878566,1224372244
sts,-58.8933944702148,-50.0620498657226,-102.74164328447085,-131.2173312582,1224388911
sts,-56.8325653076171,-47.7812538146972,-106.02171646677012,-133.124086196381,1224405578
sts,-54.7630958557128,-45.5876884460449,-109.63358669310537,-134.28472149460092,1224422245
sts,-52.6238212585449,-43.3611106872558,-113.0382132059653,-134.58388536565909,1224438912
sts,-50.3856544494628,-41.0757675170898,-115.67870405292213,-134.02255994098869,1224455579
sts,-48.1211357116699,-38.8421974182128,-117.12096347929567,-132.699541334195,1224472246
sts,-45.8607025146484,-36.6183280944824,-117.15650699714706,-130.7815184334517,1224488913
sts,-43.6371383666992,-34.4958152770996,-115.84036549802973,-128.46921595462956,1224505580
sts,-41.5474815368652,-32.373046875,-113.45504724971147,-125.9630818699458,1224522247
sts,-39.5976409912109,-30.1664333343505,-110.41558375336865,-123.43135122525013,1224538914
sts,-37.6517143249511,-28.1077442169189,-107.15254270130337,-120.98385358227382,1224555581
sts,-35.5851440429687,-26.1959571838378,-104.01747884052409,-118.65664695553329,1224572248
sts,-33.3767127990722,-24.2165393829345,-101.24018341377149,-116.41544810124036,1224588915
sts,-31.2030391693115,-22.0907344818115,-98.93538391953322,-114.18474150648925,1224605582
sts,-29.2483329772949,-19.9537525177001,-97.13002998798726,-111.89858051386676,1224622249
sts,-27.4023170471191,-17.9287929534912,-95.781594879167,-109.5535228243246,1224638916
sts,-25.4670066833496,-15.9937782287597,-94.78171305540505,-107.23862219823387,1224655583
sts,-23.4556121826171,-14.1291627883911,-93.964674296409,-105.1293917182316,1224672250
sts,-21.3880519866943,-12.1680650711059,-93.1439940189964,-103.45281580769581,1224688917
sts,-19.2232093811035,-10.0789098739624,-92.18027607273478,-102.44289171173969,1224705584
sts,-16.9612922668457,-7.87523317337036,-91.05620611076577,-102.30312261012101,1224722251
sts,-14.7334794998168,-5.57398748397827,-89.9191704613868,-103.17817609071533,1224738918
sts,-12.563735961914,-3.29875040054321,-89.05929199987048,-105.12294833730107,1224755585
sts,-10.3697118759155,-1.12115228176116,-88.81739064682351,-108.05561337170049,1224772252
sts,-8.10833072662353,1.08447849750518,-89.44822508742766,-111.69666896254417,1224788919
sts,-5.82489967346191,3.55120468139648,-90.9827419276113,-115.51809518433642,1224805586
sts,-3.42263317108154,6.28138589859008,-93.13255155365493,-118.73459358492065,1224822253
sts,-0.909558057785034,8.83235549926757,-95.26478528366843,-120.35255138901367,1224838920
sts,1.5368435382843,11.1306571960449,-96.45430328463974,-119.26739471979775,1224855587
sts,3.87520551681518,13.2523221969604,-95.60191258981422,-114.39033574789227,1224872254
sts,6.09449958801269,15.3538045883178,-91.59845642482645,-104.7934187003883,1224888921
sts,8.06602573394775,17.3788032531738,-83.5140731132239,-89.8661334411952,1224905588
sts,9.80896472930908,18.7815647125244,-70.79052003299543,-69.4638691353211,1224922255
sts,11.2683744430542,19.400972366333,-53.40519260395984,-44.01197712425955,1224938922
sts,12.108094215393,19.3526096343994,-31.963249258508963,-14.532137266649595,1224955589
